datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,pH,name
2020-06-03 00:01:39.225,mijnomgeving,357518080497639,1591142499225,24.0,52.6591457,5.6608187999999995,5.0,25242.0,-17.0,4.18,17.0,6.0,357518080497639.0,32.0,0.0,1591142496.0,2192.0,21.44,,EC 308
2020-06-03 00:01:52.205,mijnomgeving,357518080494875,1591142512205,1.0,52.657769,5.6149289,4.0,37818.0,0.0,4.2,19.0,18.0,357518080494875.0,32.0,0.0,1591142510.0,1152.0,20.65,,EC 311
2020-06-03 00:02:00.691,mijnomgeving,357518080330582,1591142520691,3.0,52.3732307,4.9460145,6.0,3613.0,0.0,4.12,16.0,0.0,357518080330582.0,32.0,0.0,1591142518.0,74.0,20.12,,EC 219
2020-06-03 00:02:09.874,mijnomgeving,357518080332265,1591142529874,0.0,52.3920639,4.9373758,6.0,43.0,-1.0,4.13,14.0,27.0,357518080332265.0,32.0,0.0,1591142527.0,6355.0,20.82,,EC 221
2020-06-03 00:02:38.399,mijnomgeving,357518080495161,1591142558399,6.0,52.4996133,5.4528566,5.0,217815.0,-9.0,4.18,15.0,6.0,357518080495161.0,32.0,3.0,1591142566.0,1375.0,20.65,,EC 315
2020-06-03 00:02:38.428,mijnomgeving,357518080495526,1591142558428,255.0,2.55e-05,2.55e-05,0.0,55047.0,0.0,3.85,23.0,0.0,357518080495526.0,32.0,0.0,1591142558.0,0.0,21.7,,EC 327
2020-06-03 00:02:47.557,mijnomgeving,357518080200454,1591142567557,4.0,52.3310165,5.0625859,5.0,30815119.0,-19.0,4.12,13.0,0.0,357518080200454.0,16.0,0.0,1591142582.0,0.0,19.85,,EC Prototype 002
2020-06-03 00:02:56.445,mijnomgeving,357518080330764,1591142576445,8.0,51.8210674,4.6110192,5.0,34217.0,-10.0,4.13,16.0,232.0,357518080330764.0,32.0,0.0,1591142575.0,1193.0,19.5,,EC 244
2020-06-03 00:03:30.419,mijnomgeving,357518080494768,1591142610419,7.0,52.4168022,5.2261813,4.0,36024.0,3.0,4.189999999999999,15.0,243.0,357518080494768.0,32.0,0.0,1591142596.0,2228.0,21.26,,EC 305
2020-06-03 00:03:34.439,mijnomgeving,357518080163173,1591142614439,20.0,52.7177287,6.8409136,4.0,140430.0,68.0,4.22,15.0,13.0,357518080163173.0,32.0,0.0,1591142617.0,511.0,21.18,,EC 231
2020-06-03 00:04:18.410,mijnomgeving,357518080495187,1591142658410,9.0,52.6352016,5.8235426,7.0,150327.0,-5.0,4.21,17.0,222.0,357518080495187.0,32.0,0.0,1591142664.0,709.0,20.03,,EC 304
2020-06-03 00:04:26.431,mijnomgeving,357518080495146,1591142666431,1.0,52.3870207,5.3121757,5.0,31518.0,-15.0,4.16,13.0,245.0,357518080495146.0,32.0,0.0,1591142661.0,2165.0,21.53,,EC 317
2020-06-03 00:04:40.438,mijnomgeving,357518080495682,1591142680438,25.0,52.5495036,5.588258,6.0,4552.0,-14.0,4.18,16.0,202.0,357518080495682.0,32.0,0.0,1591142672.0,3947.0,21.62,,EC 316
2020-06-03 00:05:18.830,mijnomgeving,357518080167000,1591142718830,26.0,52.1739511,5.0359704,8.0,88236.0,-8.0,4.13,13.0,0.0,357518080167000.0,32.0,0.0,1591142721.0,686.0,20.82,,EC 228
2020-06-03 00:05:28.127,mijnomgeving,357518080168917,1591142728127,2.0,52.3414063,4.9251828,4.0,28994420.0,26.0,4.21,12.0,0.0,357518080168917.0,16.0,0.0,1591142735.0,3.0,16.24,,EC 209
2020-06-03 00:05:40.533,mijnomgeving,357518080494834,1591142740533,23.0,52.4257086,5.4208275,4.0,16241.0,20.0,4.13,14.0,239.0,357518080494834.0,32.0,0.0,1591142734.0,1878.0,21.53,,EC 314
2020-06-03 00:05:56.543,mijnomgeving,357518080494909,1591142756543,1.0,52.2259296,5.1747542,4.0,54914.0,65.0,4.11,14.0,1.0,357518080494909.0,32.0,0.0,1591142754.0,616.0,17.47,,EC 329
2020-06-03 00:06:23.577,mijnomgeving,357518080495104,1591142783577,1.0,52.3373665,5.5375089,7.0,12618.0,-8.0,4.189999999999999,14.0,11.0,357518080495104.0,32.0,0.0,1591142773.0,846.0,18.35,,EC 312
2020-06-03 00:06:34.560,mijnomgeving,357518080495047,1591142794560,255.0,2.55e-05,2.55e-05,0.0,7347.0,0.0,3.9,24.0,0.0,357518080495047.0,32.0,0.0,1591142791.0,1.0,21.97,,EC 322
2020-06-03 00:06:41.717,mijnomgeving,357518080163249,1591142801717,2.0,,,,23412.0,,4.18,10.0,,357518080163249.0,32.0,,1591142800.0,902.0,19.68,,EC 212
2020-06-03 00:06:55.605,mijnomgeving,357518080497423,1591142815605,0.0,52.522960499999996,5.5902258,9.0,65719.0,-19.0,4.18,15.0,9.0,357518080497423.0,32.0,0.0,1591142814.0,2994.0,21.53,,EC 318
2020-06-03 00:07:11.613,mijnomgeving,357518080495112,1591142831613,20.0,52.8374719,5.7139869,6.0,98137.0,-3.0,4.21,17.0,238.0,357518080495112.0,32.0,0.0,1591142833.0,1733.0,20.03,,EC 306
2020-06-03 00:07:34.661,mijnomgeving,357518080171051,1591142854661,57.0,52.2062727,6.8810601,6.0,79267.0,12.0,3.69,24.0,52.0,357518080171051.0,32.0,0.0,1591142855.0,0.0,25.58,,EC 223
2020-06-03 00:07:51.289,mijnomgeving,357518080165368,1591142871289,25.0,52.3398951,4.9107789,5.0,27954966.0,-3.0,4.14,13.0,237.0,357518080165368.0,16.0,0.0,1591142865.0,1390.0,20.73,,EC 208
2020-06-03 00:08:14.760,mijnomgeving,357518080495534,1591142894760,1.0,52.5327735,5.5927721,4.0,42318.0,-78.0,4.2,15.0,0.0,357518080495534.0,32.0,0.0,1591142893.0,2726.0,21.7,,EC 307
2020-06-03 00:08:25.741,mijnomgeving,357518080494982,1591142905741,255.0,2.55e-05,2.55e-05,0.0,10947.0,0.0,3.88,24.0,0.0,357518080494982.0,32.0,0.0,1591142903.0,1.0,21.79,,EC 326
2020-06-03 00:08:39.761,mijnomgeving,357518080494818,1591142919761,18.0,52.8091673,5.7452992,8.0,5435.0,-2.0,4.2,16.0,34.0,357518080494818.0,32.0,0.0,1591142916.0,1598.0,20.21,,EC 309
2020-06-03 00:09:15.822,mijnomgeving,357518080494776,1591142955822,255.0,2.55e-05,2.55e-05,0.0,70348.0,0.0,3.88,23.0,0.0,357518080494776.0,32.0,0.0,1591142956.0,0.0,21.79,,EC 330
2020-06-03 00:09:26.795,mijnomgeving,357518080495153,1591142966795,27.0,52.5789427,5.7569758,8.0,45944.0,-30.0,4.189999999999999,16.0,240.0,357518080495153.0,32.0,0.0,1591142965.0,2008.0,20.21,,EC 313
2020-06-03 00:09:27.003,mijnomgeving,357518080332240,1591142967003,4.0,52.2141144,6.8724176,5.0,28815.0,-8.0,4.21,24.0,0.0,357518080332240.0,32.0,0.0,1591142965.0,821.0,24.79,,EC 225
2020-06-03 00:09:44.044,mijnomgeving,357518080203151,1591142984044,30.0,52.4206814,4.8599097,5.0,40609.0,26.0,4.189999999999999,13.0,0.0,357518080203151.0,16.0,0.0,1591142983.0,0.0,0.0,,EC Prototype 001
2020-06-03 00:10:13.691,mijnomgeving,357518080164395,1591143013691,7.0,51.8982353,4.423348,4.0,130518.0,-9.0,4.189999999999999,12.0,0.0,357518080164395.0,32.0,0.0,1591143015.0,9060.0,19.5,,EC 241
2020-06-03 00:10:21.840,mijnomgeving,357518080165475,1591143021840,15.0,52.372037,4.9261015,5.0,20498477.0,66.0,4.15,12.0,13.0,357518080165475.0,1.0,0.0,1591143019.0,101.0,14.12,,EC 201
2020-06-03 00:10:22.862,mijnomgeving,357518080495021,1591143022862,1.0,53.1562091,7.0210566,5.0,26118.0,6.0,4.21,14.0,255.0,357518080495021.0,32.0,0.0,1591143021.0,366.0,19.15,,EC 325
2020-06-03 00:11:16.599,mijnomgeving,357518080163405,1591143076599,3.0,52.3724243,4.9165894,4.0,180914.0,15.0,4.21,13.0,28.0,357518080163405.0,32.0,1.0,1591143082.0,7342.0,19.68,,EC 226
2020-06-03 00:11:28.814,mijnomgeving,357518080497696,1591143088814,1.0,52.5172414,5.5094119,4.0,15318.0,0.0,4.24,16.0,9.0,357518080497696.0,32.0,0.0,1591143086.0,1207.0,19.5,,EC 319
2020-06-03 00:11:44.978,mijnomgeving,357518080332257,1591143104978,2.0,51.8982789,4.4232592,9.0,117912.0,9.0,4.16,12.0,10.0,357518080332257.0,32.0,0.0,1591143106.0,3374.0,19.24,,EC 240
2020-06-03 00:12:17.395,mijnomgeving,357518080170889,1591143137395,28.0,52.0145671,4.2955463,9.0,155738.0,0.0,4.2,12.0,243.0,357518080170889.0,32.0,0.0,1591143141.0,1503.0,19.15,,EC 236
2020-06-03 00:12:19.979,mijnomgeving,357518080166580,1591143139979,2.0,52.3604748,4.8158039,5.0,91812.0,-22.0,4.17,14.0,0.0,357518080166580.0,32.0,0.0,1591143129.0,672.0,20.82,,EC 224
2020-06-03 00:12:20.308,mijnomgeving,357518080494859,1591143140308,1.0,52.5408338,5.5887909,6.0,40518.0,-15.0,4.14,14.0,5.0,357518080494859.0,32.0,0.0,1591143125.0,3662.0,21.09,,EC 302
2020-06-03 00:12:39.935,mijnomgeving,357518080328131,1591143159935,27.0,52.3917802,4.9360972,4.0,772238.0,5.0,4.13,14.0,0.0,357518080328131.0,32.0,0.0,1591143169.0,7416.0,21.26,,EC 230
2020-06-03 00:12:40.288,mijnomgeving,357518080495120,1591143160288,24.0,52.3337887,5.3126391,8.0,43240.0,-14.0,4.18,12.0,1.0,357518080495120.0,32.0,0.0,1591143158.0,1316.0,17.83,,EC 303
2020-06-03 00:12:55.306,mijnomgeving,357518080495088,1591143175306,255.0,2.55e-05,2.55e-05,0.0,159319.0,0.0,4.189999999999999,23.0,0.0,357518080495088.0,32.0,0.0,1591143283.0,512.0,24.61,24.5,EC 321
2020-06-03 00:13:20.356,mijnomgeving,357518080495195,1591143200356,25.0,52.5072329,5.4814114,5.0,36051.0,-12.0,4.07,21.0,230.0,357518080495195.0,32.0,0.0,1591143197.0,13.0,21.0,,EC 301
2020-06-03 00:13:26.562,mijnomgeving,357518080166887,1591143206562,7.0,52.2509424,5.0501921,6.0,19233067.0,-4.0,4.18,13.0,13.0,357518080166887.0,4.0,0.0,1591143206.0,1705.0,22.94,,EC 200
2020-06-03 00:13:42.793,mijnomgeving,357518080166754,1591143222793,24.0,52.3538277,4.9248598,6.0,28372581.0,-1.0,4.14,14.0,0.0,357518080166754.0,16.0,0.0,1591143232.0,1960.0,21.44,,EC 204
2020-06-03 00:14:03.429,mijnomgeving,357518080497662,1591143243429,255.0,2.55e-05,2.55e-05,0.0,19047.0,0.0,3.88,24.0,0.0,357518080497662.0,32.0,0.0,1591143240.0,1.0,21.7,,EC 328
2020-06-03 00:14:21.413,mijnomgeving,357518080494826,1591143261413,255.0,2.55e-05,2.55e-05,0.0,67638.0,0.0,3.85,24.0,0.0,357518080494826.0,32.0,0.0,1591143261.0,0.0,21.53,,EC 323
2020-06-03 00:14:56.841,mijnomgeving,357518080169006,1591143296841,18.0,,,,362798.0,,4.06,23.0,,357518080169006.0,32.0,,1591143313.0,0.0,0.0,,EC 213
2020-06-03 00:15:19.908,mijnomgeving,357518080166663,1591143319908,28.0,51.8982273,4.4232911999999995,9.0,50438.0,-1.0,4.2,13.0,6.0,357518080166663.0,32.0,0.0,1591143309.0,11.0,19.24,,EC 243
2020-06-03 00:16:39.596,mijnomgeving,357518080497639,1591143399596,26.0,52.6591683,5.6609098,5.0,26143.0,-16.0,4.18,17.0,11.0,357518080497639.0,32.0,0.0,1591143397.0,2193.0,21.35,,EC 308
2020-06-03 00:16:52.594,mijnomgeving,357518080332265,1591143412594,6.0,52.3921705,4.9374709,5.0,925.0,30.0,4.13,13.0,44.0,357518080332265.0,32.0,0.0,1591143409.0,6366.0,20.73,,EC 221
2020-06-03 00:16:56.531,mijnomgeving,357518080494875,1591143416531,6.0,52.6580634,5.6152138,4.0,38723.0,-86.0,4.2,19.0,56.0,357518080494875.0,32.0,2.0,1591143415.0,1144.0,20.56,,EC 311
2020-06-03 00:17:09.164,mijnomgeving,357518080330582,1591143429164,5.0,52.3730482,4.9459558,6.0,4515.0,22.0,4.12,16.0,0.0,357518080330582.0,32.0,0.0,1591143420.0,73.0,20.12,,EC 219
2020-06-03 00:17:35.574,mijnomgeving,357518080495161,1591143455574,4.0,52.4996638,5.4527705,5.0,218713.0,-7.0,4.189999999999999,15.0,249.0,357518080495161.0,32.0,10.0,1591143464.0,1380.0,20.56,,EC 315
2020-06-03 00:17:37.558,mijnomgeving,357518080495526,1591143457558,255.0,2.55e-05,2.55e-05,0.0,55947.0,0.0,3.84,24.0,0.0,357518080495526.0,32.0,0.0,1591143458.0,0.0,21.7,,EC 327
2020-06-03 00:17:49.065,mijnomgeving,357518080200454,1591143469065,4.0,52.3314835,5.0623832,5.0,30816019.0,21.0,4.11,13.0,1.0,357518080200454.0,16.0,0.0,1591143482.0,0.0,19.85,,EC Prototype 002
2020-06-03 00:18:14.127,mijnomgeving,357518080330764,1591143494127,25.0,51.8212341,4.6107451,4.0,35134.0,-11.0,4.13,17.0,241.0,357518080330764.0,32.0,1.0,1591143492.0,1193.0,19.41,,EC 244
