datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,pH,name
2020-06-25 00:00:26.752,mijnomgeving,357518080332265,1593043226752,19.0,52.3923027,4.9372056,5.0,316840.0,41.0,4.13,17.0,226.0,357518080332265.0,32.0,0.0,1593043238.0,5749.0,23.2,,EC 221
2020-06-25 00:00:31.478,mijnomgeving,357518080495088,1593043231478,255.0,2.55e-05,2.55e-05,0.0,26164.0,0.0,4.22,24.0,0.0,357518080495088.0,32.0,0.0,1593043368.0,483.0,24.53,20.603,EC 321
2020-06-25 00:00:32.112,mijnomgeving,357518080494826,1593043232112,2.0,59.7503281,17.507709,5.0,12619.0,133.0,4.17,15.0,236.0,357518080494826.0,32.0,0.0,1593043229.0,531.0,18.53,,EC 323
2020-06-25 00:00:49.341,mijnomgeving,357518080495047,1593043249341,110.0,58.8214179,5.7126485,4.0,12725.0,74.0,4.189999999999999,31.0,0.0,357518080495047.0,32.0,3.0,1593043246.0,135.0,23.38,,EC 322
2020-06-25 00:01:09.223,mijnomgeving,357518080167000,1593043269223,23.0,52.1740305,5.0359009,4.0,81038.0,11.0,4.13,20.0,0.0,357518080167000.0,32.0,0.0,1593043271.0,691.0,23.29,,EC 228
2020-06-25 00:01:25.540,mijnomgeving,357518080497639,1593043285540,2.0,52.65908,5.6604129,6.0,920.0,-5.0,4.18,16.0,7.0,357518080497639.0,32.0,1.0,1593043281.0,2422.0,23.82,,EC 308
2020-06-25 00:01:42.280,mijnomgeving,357518080171390,1593043302280,4.0,52.0318877,5.3034443,5.0,30903358.0,-16.0,4.189999999999999,16.0,11.0,357518080171390.0,64.0,0.0,1593043324.0,360.0,17.47,,EC 202
2020-06-25 00:02:03.589,mijnomgeving,357518080495682,1593043323589,26.0,52.5495992,5.588212,4.0,38753.0,-23.0,4.189999999999999,15.0,10.0,357518080495682.0,32.0,0.0,1593043306.0,2903.0,22.76,,EC 316
2020-06-25 00:02:16.833,mijnomgeving,357518080200454,1593043336833,32.0,52.3315281,5.0625384,4.0,32715984.0,-9.0,4.11,19.0,0.0,357518080200454.0,16.0,0.0,1593043343.0,0.0,0.0,,EC Prototype 002
2020-06-25 00:02:25.849,mijnomgeving,357518080330764,1593043345849,255.0,2.55e-05,2.55e-05,0.0,58630.0,0.0,4.2,21.0,0.0,357518080330764.0,32.0,0.0,1593043344.0,1408.0,24.17,,EC 244
2020-06-25 00:02:40.356,mijnomgeving,357518080495526,1593043360356,18.0,59.7503921,17.5073275,5.0,560763.0,105.0,4.17,14.0,2.0,357518080495526.0,32.0,0.0,1593043367.0,590.0,18.62,,EC 327
2020-06-25 00:03:01.704,mijnomgeving,357518080494818,1593043381704,5.0,52.8095673,5.7449243,4.0,10822.0,78.0,4.189999999999999,15.0,249.0,357518080494818.0,32.0,0.0,1593043378.0,1615.0,22.67,,EC 309
2020-06-25 00:03:02.679,mijnomgeving,357518080495161,1593043382679,33.0,52.4996523,5.4528123,7.0,51343.0,-7.0,4.189999999999999,18.0,37.0,357518080495161.0,32.0,0.0,1593043382.0,858.0,20.56,,EC 315
2020-06-25 00:03:58.176,mijnomgeving,357518080328131,1593043438176,21.0,52.3918505,4.9360242,6.0,19841.0,24.0,4.11,17.0,0.0,357518080328131.0,32.0,0.0,1593043435.0,5997.0,23.56,,EC 230
2020-06-25 00:04:00.109,mijnomgeving,357518080168917,1593043440109,4.0,52.3409333,4.9254667,4.0,30895226.0,47.0,4.189999999999999,16.0,0.0,357518080168917.0,16.0,0.0,1593043437.0,1326.0,23.03,,EC 209
2020-06-25 00:04:00.689,mijnomgeving,357518080494859,1593043440689,0.0,52.5410001,5.5888147,14.0,919.0,-4.0,4.14,15.0,6.0,357518080494859.0,32.0,0.0,1593043438.0,3181.0,22.85,,EC 302
2020-06-25 00:04:48.213,mijnomgeving,357518080170889,1593043488213,23.0,52.0145797,4.2955187,7.0,19903.0,-1.0,4.17,19.0,0.0,357518080170889.0,32.0,0.0,1593043487.0,0.0,0.0,,EC 236
2020-06-25 00:05:02.756,mijnomgeving,357518080164395,1593043502756,6.0,51.8980599,4.4233203,5.0,21616.0,-67.0,4.18,20.0,4.0,357518080164395.0,32.0,0.0,1593043499.0,4567.0,21.7,,EC 241
2020-06-25 00:05:03.028,mijnomgeving,357518080495104,1593043503028,5.0,52.3375208,5.5373399,5.0,96322.0,26.0,4.18,18.0,229.0,357518080495104.0,32.0,0.0,1593043478.0,690.0,19.24,,EC 312
2020-06-25 00:05:35.764,mijnomgeving,357518080163249,1593043535764,1.0,,,,38711.0,,4.18,19.0,,357518080163249.0,32.0,,1593043534.0,846.0,20.56,,EC 212
2020-06-25 00:05:41.017,mijnomgeving,357518080494768,1593043541017,28.0,52.4166963,5.2265649,7.0,36945.0,-13.0,4.189999999999999,17.0,44.0,357518080494768.0,32.0,0.0,1593043539.0,2285.0,24.53,,EC 305
2020-06-25 00:05:58.025,mijnomgeving,357518080495153,1593043558025,25.0,52.5789105,5.7568359000000004,6.0,17143.0,-5.0,4.189999999999999,19.0,241.0,357518080495153.0,32.0,0.0,1593043555.0,2619.0,19.94,,EC 313
