datetime,app_id,dev_id,time,FixAge,TimeActive,batteryVoltage,boardTemperature,imei,lastResetCause,timestamp,waterEC,waterTemperature,Lat,Lon,SatInFix,altitude,course,speed,pH,name
2020-08-21 00:00:35.153,mijnomgeving,357518080168917,1597968035153,24.0,35820064.0,3.89,20.0,357518080168917.0,16.0,1597968041.0,1090.0,24.35,52.3405055,4.9260371,4.0,-28.0,0.0,0.0,,EC 209
2020-08-21 00:00:51.658,mijnomgeving,357518080494875,1597968051658,1.0,17118.0,4.189999999999999,24.0,357518080494875.0,32.0,1597968048.0,1864.0,22.76,52.6579222,5.6147974,4.0,-1.0,31.0,1.0,,EC 311
2020-08-21 00:01:24.272,mijnomgeving,357518080167000,1597968084272,12.0,2722.0,4.12,21.0,357518080167000.0,32.0,1597968082.0,758.0,23.91,52.1739525,5.0358664,5.0,2.0,43.0,0.0,,EC 228
2020-08-21 00:01:26.663,mijnomgeving,357518080494859,1597968086663,0.0,6318.0,4.16,22.0,357518080494859.0,32.0,1597968082.0,2566.0,21.62,52.5409834,5.5888307,9.0,-5.0,14.0,0.0,,EC 302
2020-08-21 00:01:37.677,mijnomgeving,357518080495161,1597968097677,3.0,49513.0,4.21,23.0,357518080495161.0,32.0,1597968097.0,607.0,20.47,52.4994792,5.4529685,4.0,-78.0,229.0,1.0,,EC 315
2020-08-21 00:02:18.525,mijnomgeving,357518080494982,1597968138525,255.0,80237.0,4.13,24.0,357518080494982.0,32.0,1597968137.0,640.0,21.26,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 326
2020-08-21 00:02:44.853,mijnomgeving,357518080495526,1597968164853,0.0,1359049.0,4.189999999999999,12.0,357518080495526.0,32.0,1597968173.0,378.0,21.09,59.8488803,18.1185102,5.0,32.0,244.0,0.0,,EC 327
2020-08-21 00:02:56.066,mijnomgeving,357518080330764,1597968176066,255.0,75730.0,3.96,22.0,357518080330764.0,32.0,1597968172.0,1883.0,21.79,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-21 00:03:07.374,mijnomgeving,357518080165475,1597968187374,3.0,27324020.0,4.03,22.0,357518080165475.0,1.0,1597968198.0,1.0,23.47,52.3721953,4.9248895,5.0,24.0,0.0,0.0,,EC 201
2020-08-21 00:03:32.350,mijnomgeving,357518080165368,1597968212350,15.0,34780566.0,4.15,20.0,357518080165368.0,16.0,1597968153.0,188.0,24.53,52.3398297,4.9109081,4.0,-4.0,0.0,0.0,,EC 208
2020-08-21 00:04:13.639,mijnomgeving,357518080494909,1597968253639,255.0,74007.0,3.719999999999999,24.0,357518080494909.0,32.0,1597968255.0,0.0,0.0,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 329
2020-08-21 00:04:46.699,mijnomgeving,357518080497423,1597968286699,1.0,11718.0,4.189999999999999,22.0,357518080497423.0,32.0,1597968284.0,2519.0,21.44,52.5230403,5.5902,9.0,-4.0,243.0,0.0,,EC 318
2020-08-21 00:05:00.655,mijnomgeving,357518080494776,1597968300655,0.0,26118.0,4.17,22.0,357518080494776.0,32.0,1597968299.0,297.0,17.3,52.3882516,5.5645637,5.0,6.0,221.0,0.0,,EC 330
2020-08-21 00:05:18.531,mijnomgeving,357518080494768,1597968318531,14.0,42331.0,4.21,24.0,357518080494768.0,32.0,1597968317.0,1809.0,23.73,52.4166547,5.2265139,5.0,1.0,211.0,0.0,,EC 305
2020-08-21 00:06:10.723,mijnomgeving,357518080494826,1597968370723,1.0,236718.0,4.18,12.0,357518080494826.0,32.0,1597968382.0,223.0,21.18,60.0243865,17.8150621,4.0,9.0,39.0,0.0,,EC 323
2020-08-21 00:06:39.557,mijnomgeving,357518080495104,1597968399557,22.0,82839.0,4.21,24.0,357518080495104.0,32.0,1597968400.0,640.0,18.97,52.3373405,5.5374136,7.0,3.0,0.0,0.0,,EC 312
2020-08-21 00:07:18.096,mijnomgeving,357518080166580,1597968438096,20.0,35130.0,4.14,21.0,357518080166580.0,32.0,1597968437.0,873.0,24.08,52.3604725,4.8158522999999995,5.0,-17.0,0.0,0.0,,EC 224
2020-08-21 00:07:59.849,mijnomgeving,357518080166887,1597968479849,25.0,26058636.0,4.18,21.0,357518080166887.0,4.0,1597968489.0,765.0,23.11,52.2510458,5.0502137,5.0,-15.0,223.0,0.0,,EC 200
2020-08-21 00:08:06.712,mijnomgeving,357518080494834,1597968486712,25.0,50442.0,4.15,23.0,357518080494834.0,32.0,1597968484.0,1796.0,21.88,52.4257547,5.4208404,4.0,0.0,11.0,0.0,,EC 314
2020-08-21 00:08:08.741,mijnomgeving,357518080163249,1597968488741,26.0,160236.0,4.189999999999999,21.0,357518080163249.0,32.0,1597968494.0,771.0,22.32,,,,,,,,EC 212
2020-08-21 00:10:03.643,mijnomgeving,357518080163405,1597968603643,5.0,27915.0,4.11,22.0,357518080163405.0,32.0,1597968602.0,98.0,23.82,52.3729889,4.9161503,6.0,-49.0,206.0,0.0,,EC 226
2020-08-21 00:10:20.221,mijnomgeving,357518080497662,1597968620221,1.0,1461629.0,4.26,13.0,357518080497662.0,32.0,1597968623.0,44.0,21.88,59.7644749,17.5732802,5.0,-33.0,9.0,0.0,,EC 328
2020-08-21 00:10:20.927,mijnomgeving,357518080170889,1597968620927,1.0,13576.0,4.04,21.0,357518080170889.0,32.0,1597968619.0,0.0,0.0,52.0146484,4.2954886,5.0,10.0,0.0,0.0,,EC 236
2020-08-21 00:10:29.596,mijnomgeving,357518080332257,1597968629596,3.0,91814.0,4.17,23.0,357518080332257.0,32.0,1597968620.0,814.0,24.08,51.8981341,4.4233678,5.0,-28.0,0.0,0.0,,EC 240
2020-08-21 00:11:00.243,mijnomgeving,357518080494818,1597968660243,1.0,31518.0,4.189999999999999,21.0,357518080494818.0,32.0,1597968656.0,1366.0,22.15,52.8092688,5.7451888,6.0,-11.0,221.0,0.0,,EC 309
2020-08-21 00:11:29.261,mijnomgeving,357518080495195,1597968689261,1.0,20718.0,4.22,23.0,357518080495195.0,32.0,1597968660.0,1850.0,22.41,52.3012292,5.3604592,8.0,9.0,245.0,0.0,,EC 301
2020-08-21 00:11:38.168,mijnomgeving,357518080332265,1597968698168,3.0,574223.0,4.13,20.0,357518080332265.0,32.0,1597968699.0,5423.0,23.91,52.392011,4.9372323,5.0,-11.0,13.0,0.0,,EC 221
2020-08-21 00:11:48.287,mijnomgeving,357518080495153,1597968708287,1.0,102618.0,4.2,23.0,357518080495153.0,32.0,1597968711.0,2235.0,21.26,52.5789809,5.7567839,7.0,0.0,239.0,0.0,,EC 313
2020-08-21 00:12:08.311,mijnomgeving,357518080495112,1597968728311,24.0,12641.0,4.21,21.0,357518080495112.0,32.0,1597968724.0,1539.0,22.06,52.8374317,5.7140546,5.0,4.0,202.0,0.0,,EC 306
2020-08-21 00:12:09.315,mijnomgeving,357518080495187,1597968729315,1.0,30618.0,4.2,22.0,357518080495187.0,32.0,1597968727.0,716.0,21.88,52.6352591,5.8232908,6.0,17.0,50.0,0.0,,EC 304
2020-08-21 00:12:16.471,mijnomgeving,357518080166663,1597968736471,5.0,155724.0,4.2,23.0,357518080166663.0,32.0,1597968741.0,25.0,24.08,51.8984357,4.423648,4.0,-19.0,0.0,0.0,,EC 243
2020-08-21 00:12:33.347,mijnomgeving,357518080495021,1597968753347,1.0,3618.0,4.21,22.0,357518080495021.0,32.0,1597968747.0,357.0,21.44,53.1562943,7.0211718,4.0,-20.0,225.0,0.0,,EC 325
2020-08-21 00:12:37.335,mijnomgeving,357518080200454,1597968757335,3.0,37641665.0,4.06,22.0,357518080200454.0,16.0,1597968764.0,0.0,0.0,52.3313234,5.0622324,6.0,40.0,233.0,0.0,,EC Prototype 002
2020-08-21 00:12:41.391,mijnomgeving,357518080497696,1597968761391,0.0,5417.0,4.189999999999999,20.0,357518080497696.0,32.0,1597968756.0,532.0,22.59,52.5170641,5.5097351,5.0,35.0,26.0,0.0,,EC 319
2020-08-21 00:12:42.833,mijnomgeving,357518080328131,1597968762833,33.0,7243.0,4.12,20.0,357518080328131.0,32.0,1597968757.0,3418.0,23.56,52.3916846,4.9361421,6.0,-8.0,0.0,0.0,,EC 230
2020-08-21 00:13:10.815,mijnomgeving,357518080171390,1597968790815,1.0,35829065.0,4.189999999999999,22.0,357518080171390.0,64.0,1597968797.0,371.0,18.71,52.0319824,5.3036399,5.0,0.0,16.0,0.0,,EC 202
2020-08-21 00:13:24.668,mijnomgeving,357518080495120,1597968804668,1.0,91818.0,4.189999999999999,20.0,357518080495120.0,32.0,1597968805.0,1177.0,20.56,52.3337829,5.3126079,8.0,-7.0,0.0,0.0,,EC 303
2020-08-21 00:14:23.785,mijnomgeving,357518080495534,1597968863785,0.0,919.0,4.21,22.0,357518080495534.0,32.0,1597968860.0,2202.0,21.62,52.5326326,5.5931104,8.0,-6.0,3.0,0.0,,EC 307
2020-08-21 00:14:24.408,mijnomgeving,357518080330582,1597968864408,26.0,61236.0,3.81,24.0,357518080330582.0,32.0,1597968864.0,73.0,24.35,52.3732728,4.9461544,4.0,-14.0,0.0,0.0,,EC 219
2020-08-21 00:14:40.026,mijnomgeving,357518080164395,1597968880026,2.0,27012.0,4.189999999999999,23.0,357518080164395.0,32.0,1597968866.0,132.0,24.35,51.898422,4.4231977,6.0,9.0,0.0,0.0,,EC 241
2020-08-21 00:14:45.804,mijnomgeving,357518080495088,1597968885804,255.0,294324.0,4.09,24.0,357518080495088.0,32.0,1597969094.0,2.0,25.41,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,8.999,EC 321
2020-08-21 00:14:53.802,mijnomgeving,357518080497639,1597968893802,1.0,29718.0,4.17,23.0,357518080497639.0,32.0,1597968891.0,2148.0,22.32,52.6591703,5.6608561,9.0,-4.0,202.0,0.0,,EC 308
2020-08-21 00:16:10.985,mijnomgeving,357518080494875,1597968970985,21.0,18038.0,4.189999999999999,24.0,357518080494875.0,32.0,1597968968.0,1876.0,22.76,52.6577239,5.6147051,6.0,25.0,25.0,0.0,,EC 311
2020-08-21 00:16:23.504,mijnomgeving,357518080167000,1597968983504,11.0,3621.0,4.12,21.0,357518080167000.0,32.0,1597968981.0,757.0,23.91,52.1739717,5.0359249,4.0,3.0,47.0,0.0,,EC 228
2020-08-21 00:16:26.955,mijnomgeving,357518080494859,1597968986955,0.0,7218.0,4.16,22.0,357518080494859.0,32.0,1597968982.0,2560.0,21.62,52.5410049,5.5887969,9.0,-2.0,242.0,0.0,,EC 302
2020-08-21 00:16:39.042,mijnomgeving,357518080495161,1597968999042,4.0,50414.0,4.21,23.0,357518080495161.0,32.0,1597968998.0,606.0,20.47,52.4995449,5.4529305,5.0,-24.0,230.0,0.0,,EC 315
2020-08-21 00:17:07.534,mijnomgeving,357518080494982,1597969027534,111.0,81127.0,4.13,24.0,357518080494982.0,32.0,1597969027.0,641.0,21.26,55.7159469,13.223258,6.0,107.0,54.0,3.0,,EC 326
2020-08-21 00:17:29.029,mijnomgeving,357518080165368,1597969049029,18.0,34781470.0,4.15,21.0,357518080165368.0,16.0,1597969057.0,187.0,24.53,52.3397817,4.9108529999999995,5.0,-4.0,0.0,0.0,,EC 208
2020-08-21 00:17:49.948,mijnomgeving,357518080495526,1597969069948,7.0,1359956.0,4.189999999999999,12.0,357518080495526.0,32.0,1597969080.0,380.0,21.0,59.8489391,18.1186292,5.0,19.0,56.0,0.0,,EC 327
2020-08-21 00:17:56.686,mijnomgeving,357518080330764,1597969076686,255.0,76631.0,3.96,22.0,357518080330764.0,32.0,1597969073.0,1879.0,21.79,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-21 00:18:07.330,mijnomgeving,357518080165475,1597969087330,3.0,27324921.0,4.04,21.0,357518080165475.0,1.0,1597969099.0,1.0,23.47,52.3720532,4.9247352,6.0,36.0,31.0,1.0,,EC 201
