datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,pH,name
2020-04-04 00:00:07.940,mijnomgeving,357518080163249,1585958407940,4.0,,,,64815.0,,4.18,0.0,,357518080163249.0,32.0,,1585958407.0,1062.0,10.86,,EC 212
2020-04-04 00:00:50.249,mijnomgeving,357518080166663,1585958450249,9.0,51.8980107,4.4234352999999995,5.0,12620.0,13.0,4.189999999999999,1.0,8.0,357518080166663.0,32.0,4.0,1585958441.0,1690.0,10.77,,EC 243
2020-04-04 00:01:11.064,mijnomgeving,357518080495021,1585958471064,30.0,53.1564531,7.0210303,6.0,59447.0,6.0,3.64,14.0,13.0,357518080495021.0,32.0,0.0,1585958470.0,0.0,15.71,,EC 325
2020-04-04 00:01:18.091,mijnomgeving,357518080495161,1585958478091,1.0,52.4997166,5.4528742999999995,7.0,8568925.0,-10.0,4.2,-1.0,0.0,357518080495161.0,32.0,0.0,1585958478.0,1115.0,10.77,,EC 315
2020-04-04 00:01:23.056,mijnomgeving,357518080494859,1585958483056,15.0,52.5410434,5.5886829,4.0,244833.0,-18.0,4.16,-2.0,0.0,357518080494859.0,32.0,0.0,1585958488.0,3904.0,11.04,,EC 302
2020-04-04 00:01:39.378,mijnomgeving,357518080497696,1585958499378,1.0,52.5172472,5.5091142,7.0,19818.0,-29.0,4.17,1.0,228.0,357518080497696.0,32.0,0.0,1585958496.0,1326.0,11.57,,EC 319
2020-04-04 00:01:40.459,mijnomgeving,357518080495203,1585958500459,14.0,52.2261021,5.1747011,8.0,36031.0,31.0,4.189999999999999,0.0,32.0,357518080495203.0,32.0,0.0,1585958497.0,194.0,8.66,,EC 324
2020-04-04 00:01:46.142,mijnomgeving,357518080166887,1585958506142,3.0,52.2512269,5.0504172,5.0,14048155.0,-15.0,4.1,-3.0,0.0,357518080166887.0,4.0,0.0,1585958502.0,902.0,11.39,,EC 200
2020-04-04 00:01:47.323,mijnomgeving,357518080494875,1585958507323,0.0,52.657457,5.614765,5.0,9018.0,35.0,4.21,5.0,22.0,357518080494875.0,32.0,4.0,1585958502.0,2249.0,10.86,,EC 311
2020-04-04 00:02:06.589,mijnomgeving,357518080166754,1585958526589,7.0,52.3538692,4.9243111,4.0,23187655.0,-35.0,4.189999999999999,1.0,206.0,357518080166754.0,16.0,0.0,1585958540.0,706.0,11.04,,EC 204
