datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,name
2020-05-31 00:00:07.564,mijnomgeving,357518080169006,1590883207564,14.0,,,,102695.0,,4.09,22.0,,357518080169006.0,32.0,,1590883210.0,0.0,0.0,EC 213
2020-05-31 00:01:47.663,mijnomgeving,357518080163249,1590883307663,22.0,,,,99031.0,,4.18,13.0,,357518080163249.0,32.0,,1590883309.0,851.0,18.88,EC 212
2020-05-31 00:02:32.971,mijnomgeving,357518080164395,1590883352971,2.0,51.8981611,4.4232185,6.0,80113.0,11.0,4.18,14.0,0.0,357518080164395.0,32.0,0.0,1590883337.0,6811.0,19.06,EC 241
2020-05-31 00:03:03.245,mijnomgeving,357518080200454,1590883383245,6.0,52.3312056,5.0623302,5.0,30555921.0,-17.0,4.11,14.0,7.0,357518080200454.0,16.0,0.0,1590883384.0,1324.0,18.62,EC Prototype 002
2020-05-31 00:03:38.688,mijnomgeving,357518080171390,1590883418688,30.0,52.0319135,5.3036161,7.0,28743378.0,-2.0,4.18,11.0,0.0,357518080171390.0,64.0,0.0,1590883422.0,497.0,16.42,EC 202
2020-05-31 00:04:38.506,mijnomgeving,357518080163173,1590883478506,29.0,52.7179625,6.8408268,7.0,51339.0,7.0,4.22,7.0,0.0,357518080163173.0,32.0,0.0,1590883478.0,496.0,19.68,EC 231
2020-05-31 00:04:44.660,mijnomgeving,357518080332257,1590883484660,2.0,51.8982268,4.4232748,5.0,9912.0,-10.0,4.16,13.0,16.0,357518080332257.0,32.0,0.0,1590883481.0,2582.0,18.88,EC 240
2020-05-31 00:05:27.138,mijnomgeving,357518080203151,1590883527138,10.0,52.4208056,4.8600498,5.0,28707395.0,13.0,4.18,15.0,27.0,357518080203151.0,16.0,0.0,1590883533.0,0.0,0.0,EC Prototype 001
2020-05-31 00:05:59.805,mijnomgeving,357518080171051,1590883559805,29.0,52.206478,6.8816937,6.0,46839.0,51.0,3.65,20.0,42.0,357518080171051.0,32.0,0.0,1590883558.0,1.0,21.7,EC 223
2020-05-31 00:06:25.995,mijnomgeving,357518080330582,1590883585995,9.0,52.3733901,4.9458717,4.0,25219.0,-16.0,4.13,17.0,38.0,357518080330582.0,32.0,0.0,1590883584.0,123.0,19.41,EC 219
2020-05-31 00:07:09.032,mijnomgeving,357518080166580,1590883629032,13.0,52.3603973,4.8157162,5.0,10823.0,-57.0,4.18,15.0,206.0,357518080166580.0,32.0,0.0,1590883613.0,668.0,19.77,EC 224
2020-05-31 00:09:34.290,mijnomgeving,357518080330764,1590883774290,31.0,51.8210057,4.6110402,6.0,39641.0,-7.0,4.13,16.0,12.0,357518080330764.0,32.0,0.0,1590883773.0,1051.0,17.38,EC 244
2020-05-31 00:09:59.957,mijnomgeving,357518080166663,1590883799957,17.0,51.8982879,4.4234099,6.0,70228.0,-6.0,4.189999999999999,14.0,24.0,357518080166663.0,32.0,0.0,1590883788.0,10.0,18.8,EC 243
2020-05-31 00:10:20.002,mijnomgeving,357518080165475,1590883820002,3.0,52.3712405,4.9264385,4.0,20239264.0,0.0,4.16,13.0,0.0,357518080165475.0,1.0,0.0,1590883832.0,5726.0,18.71,EC 201
