datetime,app_id,dev_id,time,FixAge,TimeActive,batteryVoltage,boardTemperature,imei,lastResetCause,timestamp,waterEC,waterTemperature,Lat,Lon,SatInFix,altitude,course,speed,pH,name
2020-08-22 00:00:03.004,mijnomgeving,357518080495534,1598054403004,1.0,34218.0,4.22,16.0,357518080495534.0,32.0,1598054400.0,2276.0,21.18,52.5326046,5.5930584,5.0,-34.0,229.0,2.0,,EC 307
2020-08-22 00:00:21.618,mijnomgeving,357518080168917,1598054421618,18.0,35906458.0,3.88,16.0,357518080168917.0,16.0,1598054435.0,973.0,24.35,52.3409432,4.9251756,5.0,-73.0,0.0,0.0,,EC 209
2020-08-22 00:00:36.933,mijnomgeving,357518080497639,1598054436933,1.0,22518.0,4.189999999999999,19.0,357518080497639.0,32.0,1598054434.0,1837.0,22.76,52.6591151,5.6607943,6.0,-39.0,208.0,0.0,,EC 308
2020-08-22 00:01:37.384,mijnomgeving,357518080167000,1598054497384,29.0,89139.0,4.12,19.0,357518080167000.0,32.0,1598054499.0,763.0,24.0,52.1742134,5.036329,5.0,36.0,32.0,0.0,,EC 228
2020-08-22 00:01:50.155,mijnomgeving,357518080495161,1598054510155,19.0,135929.0,4.18,17.0,357518080495161.0,32.0,1598054513.0,616.0,20.38,52.4998534,5.4527618,5.0,0.0,3.0,0.0,,EC 315
2020-08-22 00:01:56.046,mijnomgeving,357518080494875,1598054516046,0.0,43.0,4.189999999999999,23.0,357518080494875.0,32.0,1598054512.0,1784.0,22.59,52.6578089,5.6148478,7.0,10.0,198.0,0.0,,EC 311
2020-08-22 00:02:12.461,mijnomgeving,357518080494982,1598054532461,255.0,166637.0,4.14,24.0,357518080494982.0,32.0,1598054537.0,652.0,21.88,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 326
2020-08-22 00:02:38.446,mijnomgeving,357518080495526,1598054558446,0.0,1445449.0,4.189999999999999,18.0,357518080495526.0,32.0,1598054573.0,382.0,21.09,59.8489329,18.1187268,7.0,14.0,240.0,0.0,,EC 327
2020-08-22 00:02:49.212,mijnomgeving,357518080495021,1598054569212,40.0,45057.0,4.2,24.0,357518080495021.0,32.0,1598054561.0,0.0,23.91,53.1567526,7.0211222,4.0,15.0,3.0,0.0,,EC 325
2020-08-22 00:02:51.649,mijnomgeving,357518080330764,1598054571649,255.0,162130.0,3.95,22.0,357518080330764.0,32.0,1598054572.0,1881.0,21.7,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
