datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,name
2019-10-07 00:00:39.882,mijnomgeving,357518080171390,1570406439882,19.0,52.0319685,5.3036043,6.0,8265637.0,-7.0,4.17,7.0,55.0,357518080171390.0,64.0,0.0,1570406461.0,2242.0,12.18,EC 202
2019-10-07 00:00:57.974,mijnomgeving,357518080168982,1570406457974,6.0,52.2259132,5.1745736,4.0,124215.0,53.0,4.21,6.0,249.0,357518080168982.0,32.0,0.0,1570406460.0,327.0,10.51,EC 233
2019-10-07 00:02:08.472,mijnomgeving,357518080170889,1570406528472,28.0,52.0146208,4.2955276,9.0,20737.0,-3.0,4.189999999999999,6.0,0.0,357518080170889.0,32.0,0.0,1570406526.0,1009.0,17.38,EC 236
2019-10-07 00:03:47.094,mijnomgeving,357518080166598,1570406627094,23.0,52.5172851,5.5094881,5.0,6539488.0,-24.0,4.17,6.0,21.0,357518080166598.0,16.0,0.0,1570406629.0,721.0,12.89,EC 210
2019-10-07 00:03:54.385,mijnomgeving,357518080200454,1570406634385,11.0,52.3308201,5.0620334,4.0,10078249.0,-167.0,4.12,7.0,20.0,357518080200454.0,16.0,0.0,1570406648.0,2246.0,14.21,EC Prototype 002
2019-10-07 00:03:56.320,mijnomgeving,357518080167778,1570406636320,255.0,2.55e-05,2.55e-05,0.0,104540.0,0.0,3.67,22.0,0.0,357518080167778.0,32.0,0.0,1570406639.0,0.0,21.0,EC 222
2019-10-07 00:04:27.474,mijnomgeving,357518080167000,1570406667474,3.0,52.1741957,5.0357923,6.0,125114.0,25.0,4.13,8.0,13.0,357518080167000.0,32.0,0.0,1570406670.0,707.0,14.3,EC 228
2019-10-07 00:05:47.230,mijnomgeving,357518080163249,1570406747230,28.0,,,,97238.0,,4.17,8.0,,357518080163249.0,32.0,,1570406741.0,782.0,12.18,EC 212
2019-10-07 00:05:47.596,mijnomgeving,357518080169006,1570406747596,1.0,,,,153911.0,,4.16,8.0,,357518080169006.0,32.0,,1570406753.0,717.0,12.45,EC 213
2019-10-07 00:05:52.858,mijnomgeving,357518080168917,1570406752858,3.0,52.3405978,4.9255271,6.0,8257545.0,-23.0,4.09,7.0,16.0,357518080168917.0,16.0,0.0,1570406770.0,924.0,13.42,EC 209
2019-10-07 00:06:18.465,mijnomgeving,357518080163405,1570406778465,22.0,52.3731655,4.9161759,9.0,68432.0,41.0,3.9,6.0,0.0,357518080163405.0,32.0,0.0,1570406779.0,5560.0,15.53,EC 226
2019-10-07 00:08:39.744,mijnomgeving,357518080166481,1570406919744,19.0,52.2261857,5.174681,4.0,27029.0,1.0,4.22,5.0,0.0,357518080166481.0,32.0,0.0,1570406918.0,384.0,10.42,EC 218
2019-10-07 00:09:04.155,mijnomgeving,357518080166762,1570406944155,35.0,52.363895,5.5064545,7.0,89144.0,-14.0,4.09,8.0,242.0,357518080166762.0,32.0,0.0,1570406945.0,800.0,14.21,EC 239
2019-10-07 00:09:16.047,mijnomgeving,357518080166580,1570406956047,3.0,52.3604495,4.8153989,4.0,153913.0,0.0,4.14,9.0,0.0,357518080166580.0,32.0,0.0,1570406959.0,996.0,15.27,EC 224
2019-10-07 00:09:29.635,mijnomgeving,357518080203151,1570406969635,3.0,52.42084,4.8600597,8.0,8229667.0,-3.0,4.189999999999999,8.0,33.0,357518080203151.0,16.0,0.0,1570406975.0,3143.0,13.42,EC Prototype 001
2019-10-07 00:11:12.169,mijnomgeving,357518080163371,1570407072169,3.0,52.3985551,4.8725999,5.0,103522.0,-37.0,4.189999999999999,8.0,9.0,357518080163371.0,32.0,7.0,1570407073.0,7987.0,15.71,EC 217
2019-10-07 00:11:30.554,mijnomgeving,357518080165368,1570407090554,4.0,52.3398611,4.9108484,4.0,7218027.0,21.0,4.04,7.0,17.0,357518080165368.0,16.0,0.0,1570406810.0,1694.0,14.12,EC 208
2019-10-07 00:11:37.781,mijnomgeving,357518080166754,1570407097781,7.0,52.3539599,4.9248123,5.0,7635630.0,-14.0,4.15,8.0,198.0,357518080166754.0,16.0,0.0,1570407112.0,2043.0,13.51,EC 204
2019-10-07 00:12:39.181,mijnomgeving,357518080330582,1570407159181,2.0,52.3731899,4.9461113,5.0,119713.0,-4.0,4.09,10.0,0.0,357518080330582.0,32.0,0.0,1570407161.0,5924.0,15.89,EC 219
2019-10-07 00:12:57.691,mijnomgeving,357518080168966,1570407177691,14.0,52.5061683,4.6692079,6.0,59424.0,32.0,4.2,17.0,24.0,357518080168966.0,32.0,0.0,1570407177.0,0.0,18.97,EC 237
2019-10-07 00:14:13.161,mijnomgeving,357518080163173,1570407253161,1.0,52.5367619,5.6975245,5.0,1821.0,-6.0,4.13,5.0,0.0,357518080163173.0,32.0,0.0,1570407249.0,11.0,8.31,EC 231
2019-10-07 00:14:25.720,mijnomgeving,357518080201338,1570407265720,4.0,52.2261816,5.1742437,8.0,9896424.0,44.0,4.21,8.0,231.0,357518080201338.0,64.0,0.0,1570407262.0,65.0,10.24,EC 211
2019-10-07 00:14:44.181,mijnomgeving,357518080166960,1570407284181,44.0,52.536679,5.6974417,5.0,49555.0,-12.0,4.04,6.0,11.0,357518080166960.0,32.0,0.0,1570407228.0,3.0,8.57,EC 232
2019-10-07 00:15:22.721,mijnomgeving,357518080171390,1570407322721,2.0,52.0317126,5.303734,5.0,8266520.0,12.0,4.17,7.0,1.0,357518080171390.0,64.0,0.0,1570407344.0,2244.0,12.1,EC 202
2019-10-07 00:16:17.078,mijnomgeving,357518080168982,1570407377078,0.0,52.2261811,5.1746663999999996,8.0,41.0,13.0,4.189999999999999,7.0,0.0,357518080168982.0,32.0,0.0,1570407374.0,324.0,10.51,EC 233
2019-10-07 00:16:41.425,mijnomgeving,357518080170889,1570407401425,0.0,52.014731,4.2954516,8.0,21610.0,8.0,4.18,6.0,0.0,357518080170889.0,32.0,0.0,1570407399.0,1017.0,17.47,EC 236
2019-10-07 00:18:29.866,mijnomgeving,357518080166598,1570407509866,5.0,52.5172132,5.5095922999999996,5.0,6540370.0,-9.0,4.17,5.0,0.0,357518080166598.0,16.0,0.0,1570407511.0,721.0,12.89,EC 210
2019-10-07 00:18:44.978,mijnomgeving,357518080200454,1570407524978,5.0,52.3309499,5.0623349,4.0,10079143.0,-70.0,4.12,7.0,0.0,357518080200454.0,16.0,0.0,1570407542.0,2232.0,14.3,EC Prototype 002
2019-10-07 00:18:46.592,mijnomgeving,357518080167778,1570407526592,255.0,2.55e-05,2.55e-05,0.0,105431.0,0.0,3.67,21.0,0.0,357518080167778.0,32.0,0.0,1570407530.0,0.0,21.0,EC 222
2019-10-07 00:19:28.252,mijnomgeving,357518080167000,1570407568252,4.0,52.1744185,5.0359928,5.0,126015.0,22.0,4.13,8.0,3.0,357518080167000.0,32.0,1.0,1570407571.0,703.0,14.3,EC 228
2019-10-07 00:20:14.337,mijnomgeving,357518080163249,1570407614337,2.0,,,,98112.0,,4.17,8.0,,357518080163249.0,32.0,,1570407615.0,777.0,12.18,EC 212
2019-10-07 00:20:49.655,mijnomgeving,357518080169006,1570407649655,3.0,,,,154813.0,,4.16,8.0,,357518080169006.0,32.0,,1570407655.0,712.0,12.36,EC 213
2019-10-07 00:20:53.357,mijnomgeving,357518080168917,1570407653357,3.0,52.3406353,4.9256117,6.0,8258445.0,86.0,4.08,7.0,11.0,357518080168917.0,16.0,0.0,1570407670.0,946.0,13.42,EC 209
2019-10-07 00:21:08.099,mijnomgeving,357518080163405,1570407668099,4.0,52.3730426,4.9164755,5.0,69314.0,0.0,3.9,6.0,251.0,357518080163405.0,32.0,0.0,1570407661.0,5596.0,15.53,EC 226
2019-10-07 00:22:09.516,mijnomgeving,357518080165368,1570407729516,13.0,52.3396629,4.9106125,4.0,7218936.0,-15.0,4.03,7.0,0.0,357518080165368.0,16.0,0.0,1570407719.0,1693.0,14.12,EC 208
2019-10-07 00:23:24.845,mijnomgeving,357518080166481,1570407804845,4.0,52.2262173,5.1745982,4.0,27914.0,14.0,4.22,5.0,0.0,357518080166481.0,32.0,1.0,1570407803.0,386.0,10.42,EC 218
2019-10-07 00:23:35.840,mijnomgeving,357518080166762,1570407815840,6.0,52.3641003,5.5057004,5.0,90016.0,37.0,4.09,8.0,0.0,357518080166762.0,32.0,0.0,1570407817.0,800.0,14.21,EC 239
2019-10-07 00:24:29.182,mijnomgeving,357518080203151,1570407869182,2.0,52.420824,4.85992,5.0,8230566.0,-8.0,4.189999999999999,8.0,20.0,357518080203151.0,16.0,3.0,1570407874.0,3806.0,13.68,EC Prototype 001
2019-10-07 00:24:31.340,mijnomgeving,357518080166580,1570407871340,16.0,52.3604026,4.8152774,5.0,154826.0,-3.0,4.14,8.0,23.0,357518080166580.0,32.0,0.0,1570407872.0,996.0,15.27,EC 224
2019-10-07 00:26:20.794,mijnomgeving,357518080163371,1570407980794,3.0,52.3988425,4.8722373,5.0,104422.0,-7.0,4.189999999999999,8.0,0.0,357518080163371.0,32.0,0.0,1570407973.0,7992.0,15.71,EC 217
2019-10-07 00:26:37.798,mijnomgeving,357518080166754,1570407997798,7.0,52.353973,4.924504,5.0,7636530.0,-45.0,4.16,8.0,52.0,357518080166754.0,16.0,0.0,1570408013.0,2042.0,13.51,EC 204
2019-10-07 00:27:48.201,mijnomgeving,357518080330582,1570408068201,2.0,52.3731551,4.9460771999999995,5.0,120622.0,-2.0,4.1,9.0,17.0,357518080330582.0,32.0,0.0,1570408070.0,5950.0,15.89,EC 219
2019-10-07 00:28:09.623,mijnomgeving,357518080168966,1570408089623,27.0,52.5065107,4.6692806000000004,6.0,60337.0,-42.0,4.21,17.0,9.0,357518080168966.0,32.0,0.0,1570408090.0,0.0,18.97,EC 237
2019-10-07 00:28:47.401,mijnomgeving,357518080166960,1570408127401,17.0,52.5369192,5.6975044,5.0,50427.0,-34.0,4.04,5.0,204.0,357518080166960.0,32.0,0.0,1570408101.0,1.0,8.48,EC 232
2019-10-07 00:29:05.395,mijnomgeving,357518080163173,1570408145395,2.0,52.5367146,5.6974602999999995,5.0,2712.0,-7.0,4.13,4.0,0.0,357518080163173.0,32.0,0.0,1570408141.0,11.0,8.04,EC 231
2019-10-07 00:29:23.548,mijnomgeving,357518080201338,1570408163548,3.0,52.2261327,5.1747188,7.0,9897323.0,21.0,4.21,7.0,255.0,357518080201338.0,64.0,0.0,1570408161.0,66.0,10.16,EC 211
2019-10-07 00:30:23.820,mijnomgeving,357518080171390,1570408223820,3.0,52.0318677,5.3035384,5.0,8267421.0,7.0,4.17,7.0,0.0,357518080171390.0,64.0,0.0,1570408245.0,2242.0,12.1,EC 202
2019-10-07 00:30:47.731,mijnomgeving,357518080168982,1570408247731,2.0,52.2261455,5.1746562,7.0,912.0,24.0,4.21,6.0,15.0,357518080168982.0,32.0,0.0,1570408245.0,329.0,10.51,EC 233
2019-10-07 00:31:26.519,mijnomgeving,357518080166663,1570408286519,255.0,2.55e-05,2.55e-05,0.0,47830.0,0.0,3.6,18.0,0.0,357518080166663.0,32.0,0.0,1570408287.0,1.0,19.15,EC 243
2019-10-07 00:31:42.221,mijnomgeving,357518080170889,1570408302221,1.0,52.014636,4.2954895,8.0,22511.0,-3.0,4.18,6.0,238.0,357518080170889.0,32.0,0.0,1570408300.0,991.0,17.47,EC 236
2019-10-07 00:33:30.112,mijnomgeving,357518080166598,1570408410112,5.0,52.5171981,5.5091578,5.0,6541270.0,12.0,4.17,4.0,240.0,357518080166598.0,16.0,0.0,1570408411.0,718.0,12.89,EC 210
2019-10-07 00:33:47.085,mijnomgeving,357518080167778,1570408427085,255.0,2.55e-05,2.55e-05,0.0,106331.0,0.0,3.67,21.0,0.0,357518080167778.0,32.0,0.0,1570408430.0,0.0,21.0,EC 222
2019-10-07 00:34:55.603,mijnomgeving,357518080167000,1570408495603,31.0,52.1739417,5.0359449,5.0,126942.0,-9.0,4.13,8.0,51.0,357518080167000.0,32.0,0.0,1570408498.0,707.0,14.3,EC 228
2019-10-07 00:35:13.570,mijnomgeving,357518080163249,1570408513570,1.0,,,,99011.0,,4.17,8.0,,357518080163249.0,32.0,,1570408514.0,771.0,12.18,EC 212
2019-10-07 00:35:50.669,mijnomgeving,357518080169006,1570408550669,3.0,,,,155713.0,,4.16,8.0,,357518080169006.0,32.0,,1570408555.0,686.0,12.45,EC 213
2019-10-07 00:35:53.086,mijnomgeving,357518080168917,1570408553086,3.0,52.3407449,4.9255363,5.0,8259345.0,-26.0,4.08,6.0,0.0,357518080168917.0,16.0,0.0,1570408570.0,942.0,13.42,EC 209
2019-10-07 00:36:04.395,mijnomgeving,357518080163405,1570408564395,3.0,52.3728031,4.9159169,7.0,70213.0,26.0,3.9,7.0,26.0,357518080163405.0,32.0,0.0,1570408560.0,5528.0,15.62,EC 226
2019-10-07 00:37:11.764,mijnomgeving,357518080165368,1570408631764,26.0,52.3397673,4.9108455,6.0,7219849.0,18.0,4.04,7.0,0.0,357518080165368.0,16.0,0.0,1570408632.0,1695.0,14.12,EC 208
2019-10-07 00:38:23.405,mijnomgeving,357518080166481,1570408703405,3.0,52.2262105,5.1746554,4.0,28812.0,16.0,4.22,5.0,0.0,357518080166481.0,32.0,0.0,1570408702.0,386.0,10.42,EC 218
2019-10-07 00:38:37.103,mijnomgeving,357518080166762,1570408717103,8.0,52.3637763,5.5066203,5.0,90917.0,-42.0,4.09,8.0,0.0,357518080166762.0,32.0,0.0,1570408718.0,798.0,14.21,EC 239
2019-10-07 00:39:27.167,mijnomgeving,357518080166580,1570408767167,14.0,52.3605678,4.8154288,4.0,155724.0,-15.0,4.14,9.0,1.0,357518080166580.0,32.0,0.0,1570408771.0,998.0,15.27,EC 224
2019-10-07 00:39:29.935,mijnomgeving,357518080203151,1570408769935,3.0,52.4208225,4.8600136,6.0,8231467.0,6.0,4.189999999999999,7.0,24.0,357518080203151.0,16.0,0.0,1570408775.0,2300.0,13.15,EC Prototype 001
2019-10-07 00:41:13.511,mijnomgeving,357518080163371,1570408873511,4.0,52.3992793,4.8728166,5.0,105323.0,23.0,4.2,8.0,26.0,357518080163371.0,32.0,0.0,1570408874.0,7982.0,15.71,EC 217
2019-10-07 00:41:40.674,mijnomgeving,357518080166754,1570408900674,10.0,52.3542664,4.9236357,4.0,7637433.0,-98.0,4.15,8.0,215.0,357518080166754.0,16.0,0.0,1570408916.0,2047.0,13.51,EC 204
2019-10-07 00:42:38.153,mijnomgeving,357518080330582,1570408958153,2.0,52.3730021,4.945966,5.0,121512.0,7.0,4.09,9.0,12.0,357518080330582.0,32.0,1.0,1570408960.0,5867.0,15.8,EC 219
2019-10-07 00:42:50.924,mijnomgeving,357518080168966,1570408970924,8.0,52.5060629,4.6693166,5.0,61218.0,80.0,4.2,17.0,0.0,357518080168966.0,32.0,0.0,1570408971.0,1.0,18.97,EC 237
2019-10-07 00:43:42.241,mijnomgeving,357518080166960,1570409022241,35.0,52.5368331,5.6975201,5.0,51346.0,-42.0,4.04,5.0,1.0,357518080166960.0,32.0,0.0,1570409020.0,3.0,8.22,EC 232
