datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,name
2020-07-17 00:00:25.082,mijnomgeving,357518080200454,1594944025082,16.0,52.3311896,5.0622065,5.0,34616772.0,0.0,4.1,15.0,52.0,357518080200454.0,16.0,0.0,1594944027.0,0.0,0.0,EC Prototype 002
2020-07-17 00:00:42.682,mijnomgeving,357518080171390,1594944042682,25.0,52.0322713,5.3028233,4.0,32804182.0,-51.0,4.18,13.0,207.0,357518080171390.0,64.0,0.0,1594944044.0,569.0,15.8,EC 202
2020-07-17 00:01:08.551,mijnomgeving,357518080495047,1594944068551,12.0,58.8209898,5.7123855,4.0,674136.0,109.0,4.08,23.0,36.0,357518080495047.0,32.0,1.0,1594944078.0,2997.0,20.56,EC 322
2020-07-17 00:01:44.394,mijnomgeving,357518080494875,1594944104394,6.0,52.658152,5.6162931,5.0,27923.0,-81.0,4.21,16.0,47.0,357518080494875.0,32.0,3.0,1594944101.0,1940.0,20.73,EC 311
2020-07-17 00:01:50.662,mijnomgeving,357518080163249,1594944110662,3.0,,,,55813.0,,4.18,15.0,,357518080163249.0,32.0,,1594944111.0,776.0,18.53,EC 212
2020-07-17 00:02:19.571,mijnomgeving,357518080497662,1594944139571,1.0,59.7642961,17.5732242,6.0,420318.0,12.0,4.25,11.0,30.0,357518080497662.0,32.0,0.0,1594944161.0,466.0,20.29,EC 328
2020-07-17 00:02:40.386,mijnomgeving,357518080495120,1594944160386,21.0,52.3337439,5.3125987,11.0,64839.0,-3.0,4.189999999999999,13.0,212.0,357518080495120.0,32.0,0.0,1594944159.0,1322.0,16.86,EC 303
2020-07-17 00:02:40.439,mijnomgeving,357518080495153,1594944160439,22.0,52.5790048,5.7567701,6.0,33340.0,0.0,4.189999999999999,14.0,10.0,357518080495153.0,32.0,0.0,1594944157.0,2103.0,19.41,EC 313
2020-07-17 00:04:04.862,mijnomgeving,357518080168917,1594944244862,6.0,52.3409755,4.9257634,5.0,32796045.0,78.0,4.2,15.0,0.0,357518080168917.0,16.0,0.0,1594944178.0,1628.0,20.29,EC 209
2020-07-17 00:04:08.452,mijnomgeving,357518080167000,1594944248452,34.0,52.1739519,5.0359538,6.0,138644.0,-5.0,4.13,15.0,0.0,357518080167000.0,32.0,0.0,1594944253.0,722.0,19.77,EC 228
2020-07-17 00:04:30.850,mijnomgeving,357518080165368,1594944270850,12.0,52.3399949,4.9105374,5.0,31756551.0,-5.0,4.15,15.0,227.0,357518080165368.0,16.0,1.0,1594944268.0,477.0,20.47,EC 208
2020-07-17 00:04:52.114,mijnomgeving,357518080332257,1594944292114,3.0,51.8983697,4.4233981,5.0,32413.0,-10.0,4.16,15.0,0.0,357518080332257.0,32.0,1.0,1594944278.0,404.0,20.47,EC 240
