datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,pH,name
2020-06-08 00:00:10.704,mijnomgeving,357518080164395,1591574410704,4.0,51.8980063,4.4233271,5.0,194414.0,-70.0,4.17,10.0,246.0,357518080164395.0,32.0,0.0,1591574410.0,8744.0,18.35,,EC 241
2020-06-08 00:01:47.276,mijnomgeving,357518080169006,1591574507276,7.0,,,,175586.0,,4.04,18.0,,357518080169006.0,32.0,,1591574514.0,0.0,0.0,,EC 213
2020-06-08 00:02:41.958,mijnomgeving,357518080497423,1591574561958,14.0,52.5229823,5.5902418,7.0,244831.0,-13.0,4.18,10.0,255.0,357518080497423.0,32.0,0.0,1591574570.0,3806.0,16.06,,EC 318
2020-06-08 00:02:42.366,mijnomgeving,357518080200454,1591574562366,20.0,52.331291,5.0623924,4.0,31247137.0,0.0,4.13,9.0,11.0,357518080200454.0,16.0,0.0,1591574574.0,854.0,16.68,,EC Prototype 002
2020-06-08 00:02:42.691,mijnomgeving,357518080171390,1591574562691,3.0,52.0318402,5.303704,6.0,29434552.0,3.0,4.18,10.0,0.0,357518080171390.0,64.0,0.0,1591574570.0,396.0,14.56,,EC 202
2020-06-08 00:02:45.183,mijnomgeving,357518080495161,1591574565183,31.0,52.4996868,5.4527868999999995,7.0,649841.0,-8.0,4.189999999999999,11.0,47.0,357518080495161.0,32.0,0.0,1591574566.0,1354.0,15.89,,EC 315
2020-06-08 00:03:16.279,mijnomgeving,357518080495195,1591574596279,16.0,52.5076006,5.4815596,4.0,264633.0,33.0,4.07,15.0,15.0,357518080495195.0,32.0,0.0,1591574606.0,10.0,16.15,,EC 301
2020-06-08 00:03:37.348,mijnomgeving,357518080328131,1591574617348,5.0,52.3918216,4.9360577,4.0,19825.0,5.0,4.13,10.0,7.0,357518080328131.0,32.0,1.0,1591574610.0,6202.0,16.5,,EC 230
2020-06-08 00:03:39.212,mijnomgeving,357518080330582,1591574619212,26.0,52.3731245,4.9460594,6.0,84636.0,-2.0,4.12,13.0,0.0,357518080330582.0,32.0,0.0,1591574620.0,65.0,18.18,,EC 219
2020-06-08 00:04:38.418,mijnomgeving,357518080494875,1591574678418,4.0,52.658771,5.6152109,5.0,11721.0,-190.0,4.21,12.0,43.0,357518080494875.0,32.0,0.0,1591574675.0,2252.0,16.59,,EC 311
2020-06-08 00:04:40.323,mijnomgeving,357518080497639,1591574680323,1.0,52.6592533,5.661205,4.0,119718.0,-5.0,4.16,11.0,25.0,357518080497639.0,32.0,0.0,1591574682.0,2385.0,16.59,,EC 308
2020-06-08 00:05:05.382,mijnomgeving,357518080495146,1591574705382,1.0,52.3870306,5.3122529,8.0,12618.0,-14.0,4.17,10.0,238.0,357518080495146.0,32.0,0.0,1591574699.0,1982.0,16.42,,EC 317
2020-06-08 00:05:23.449,mijnomgeving,357518080494859,1591574723449,18.0,52.5409206,5.5888204,7.0,42335.0,-29.0,4.15,10.0,203.0,357518080494859.0,32.0,0.0,1591574717.0,3991.0,15.36,,EC 302
2020-06-08 00:05:29.435,mijnomgeving,357518080495021,1591574729435,1.0,53.1564812,7.0208218,4.0,4519.0,-3.0,4.2,11.0,243.0,357518080495021.0,32.0,1.0,1591574726.0,364.0,16.42,,EC 325
2020-06-08 00:05:48.911,mijnomgeving,357518080167000,1591574748911,21.0,52.1738277,5.0359519,5.0,57631.0,-8.0,4.13,10.0,0.0,357518080167000.0,32.0,0.0,1591574749.0,658.0,17.47,,EC 228
2020-06-08 00:05:51.179,mijnomgeving,357518080168917,1591574751179,14.0,52.340535,4.9254863,4.0,29426432.0,-24.0,4.2,10.0,226.0,357518080168917.0,16.0,0.0,1591574721.0,1311.0,17.74,,EC 209
2020-06-08 00:05:52.344,mijnomgeving,357518080163173,1591574752344,9.0,52.7180035,6.8408478,4.0,409518.0,-2.0,4.22,12.0,0.0,357518080163173.0,32.0,0.0,1591574765.0,561.0,17.3,,EC 231
2020-06-08 00:05:56.721,mijnomgeving,357518080497696,1591574756721,0.0,52.5171609,5.5094858,4.0,12618.0,6.0,4.25,11.0,251.0,357518080497696.0,32.0,0.0,1591574751.0,740.0,15.27,,EC 319
2020-06-08 00:06:02.706,mijnomgeving,357518080495120,1591574762706,1.0,52.333756,5.3126537,6.0,14418.0,0.0,4.18,10.0,231.0,357518080495120.0,32.0,0.0,1591574760.0,1399.0,14.74,,EC 303
2020-06-08 00:06:09.690,mijnomgeving,357518080495534,1591574769690,1.0,52.5323417,5.5933782,4.0,17118.0,-70.0,4.18,11.0,255.0,357518080495534.0,32.0,0.0,1591574766.0,2837.0,15.53,,EC 307
2020-06-08 00:06:34.489,mijnomgeving,357518080165368,1591574794489,7.0,52.3398702,4.9108178,4.0,28386915.0,-3.0,4.15,10.0,0.0,357518080165368.0,16.0,0.0,1591574788.0,2126.0,17.47,,EC 208
2020-06-08 00:06:38.767,mijnomgeving,357518080495088,1591574798767,255.0,2.55e-05,2.55e-05,0.0,80123.0,0.0,4.17,22.0,0.0,357518080495088.0,32.0,0.0,1591574916.0,504.0,24.35,21.948,EC 321
2020-06-08 00:07:01.293,mijnomgeving,357518080166663,1591574821293,5.0,51.8979141,4.4232442,5.0,64815.0,-21.0,4.2,11.0,0.0,357518080166663.0,32.0,0.0,1591574789.0,19.0,18.09,,EC 243
2020-06-08 00:07:06.826,mijnomgeving,357518080494834,1591574826826,0.0,52.4257204,5.4207359,9.0,133217.0,-20.0,4.15,10.0,37.0,357518080494834.0,32.0,0.0,1591574793.0,1628.0,16.15,,EC 314
2020-06-08 00:07:27.894,mijnomgeving,357518080495187,1591574847894,1.0,52.6353501,5.8234559,4.0,27919.0,-9.0,4.2,11.0,235.0,357518080495187.0,32.0,0.0,1591574844.0,637.0,15.97,,EC 304
2020-06-08 00:08:44.827,mijnomgeving,357518080168917,1591574924827,14.0,52.340535,4.9254863,4.0,29426432.0,-24.0,4.2,10.0,226.0,357518080168917.0,16.0,0.0,1591574721.0,1311.0,17.74,,EC 209
2020-06-08 00:08:51.938,mijnomgeving,357518080203151,1591574931938,1.0,52.420775,4.8601528,4.0,472581.0,0.0,3.96,11.0,0.0,357518080203151.0,16.0,0.0,1591574929.0,0.0,0.0,,EC Prototype 001
2020-06-08 00:08:56.288,mijnomgeving,357518080332240,1591574936288,26.0,52.2142137,6.8724408,4.0,42337.0,36.0,4.15,22.0,41.0,357518080332240.0,32.0,0.0,1591574934.0,888.0,21.88,,EC 225
2020-06-08 00:09:02.530,mijnomgeving,357518080163249,1591574942530,3.0,,,,28813.0,,4.18,10.0,,357518080163249.0,32.0,,1591574941.0,866.0,14.74,,EC 212
2020-06-08 00:09:24.920,mijnomgeving,357518080166580,1591574964920,22.0,52.3603304,4.8156722,5.0,111632.0,-26.0,4.15,11.0,198.0,357518080166580.0,32.0,0.0,1591574960.0,683.0,17.21,,EC 224
2020-06-08 00:09:43.131,mijnomgeving,357518080330764,1591574983131,21.0,51.8209782,4.6103906,5.0,116131.0,52.0,4.09,22.0,205.0,357518080330764.0,32.0,0.0,1591574986.0,2.0,22.06,,EC 244
2020-06-08 00:09:48.007,mijnomgeving,357518080494909,1591574988007,255.0,2.55e-05,2.55e-05,0.0,56844.0,0.0,4.04,24.0,0.0,357518080494909.0,32.0,0.0,1591574987.0,1.0,21.88,,EC 329
2020-06-08 00:09:52.558,mijnomgeving,357518080165475,1591574992558,1.0,52.3720095,4.9252569,6.0,20930473.0,-29.0,4.17,10.0,0.0,357518080165475.0,1.0,0.0,1591574989.0,8.0,12.89,,EC 201
2020-06-08 00:10:35.086,mijnomgeving,357518080495153,1591575035086,24.0,52.5789198,5.7569145,5.0,53141.0,-11.0,4.189999999999999,11.0,0.0,357518080495153.0,32.0,0.0,1591575032.0,2414.0,16.59,,EC 313
2020-06-08 00:11:15.745,mijnomgeving,357518080495104,1591575075745,1.0,52.3373888,5.537454,5.0,22518.0,-3.0,4.13,12.0,0.0,357518080495104.0,32.0,0.0,1591575053.0,718.0,15.18,,EC 312
2020-06-08 00:11:22.978,mijnomgeving,357518080332257,1591575082978,24.0,51.8983356,4.4241102,6.0,27034.0,-84.0,4.15,10.0,0.0,357518080332257.0,32.0,0.0,1591575076.0,3491.0,18.09,,EC 240
2020-06-08 00:11:26.731,mijnomgeving,357518080494776,1591575086731,255.0,2.55e-05,2.55e-05,0.0,49638.0,0.0,4.03,23.0,0.0,357518080494776.0,32.0,0.0,1591575086.0,0.0,21.79,,EC 330
2020-06-08 00:11:47.374,mijnomgeving,357518080163405,1591575107374,19.0,52.3731243,4.9160260000000005,5.0,19829.0,-5.0,4.21,10.0,0.0,357518080163405.0,32.0,0.0,1591575106.0,108.0,17.91,,EC 226
2020-06-08 00:12:06.035,mijnomgeving,357518080332265,1591575126035,6.0,52.39219,4.9374509,4.0,25225.0,15.0,4.14,10.0,2.0,357518080332265.0,32.0,0.0,1591575124.0,5140.0,16.42,,EC 221
2020-06-08 00:12:46.871,mijnomgeving,357518080495682,1591575166871,1.0,52.5495868,5.5883077,4.0,162918.0,-44.0,4.189999999999999,11.0,2.0,357518080495682.0,32.0,4.0,1591575157.0,3529.0,16.33,,EC 316
2020-06-08 00:12:48.821,mijnomgeving,357518080495112,1591575168821,1.0,52.8374239,5.714016,4.0,13518.0,-10.0,4.2,11.0,246.0,357518080495112.0,32.0,0.0,1591575165.0,1690.0,16.42,,EC 306
2020-06-08 00:12:53.860,mijnomgeving,357518080494818,1591575173860,0.0,52.8094525,5.7452923,5.0,58518.0,-13.0,4.189999999999999,11.0,5.0,357518080494818.0,32.0,2.0,1591575173.0,1559.0,16.42,,EC 309
2020-06-08 00:13:00.517,mijnomgeving,357518080166754,1591575180517,3.0,52.3541074,4.9245951,5.0,28804561.0,27.0,4.13,11.0,219.0,357518080166754.0,16.0,0.0,1591575186.0,1984.0,17.03,,EC 204
2020-06-08 00:13:07.951,mijnomgeving,357518080171051,1591575187951,255.0,2.55e-05,2.55e-05,0.0,3740.0,0.0,3.66,20.0,0.0,357518080171051.0,32.0,0.0,1591575185.0,0.0,20.56,,EC 223
2020-06-08 00:13:17.258,mijnomgeving,357518080166887,1591575197258,11.0,52.2512731,5.0502823,5.0,19665071.0,18.0,4.189999999999999,10.0,24.0,357518080166887.0,4.0,2.0,1591575210.0,1404.0,15.89,,EC 200
2020-06-08 00:13:46.988,mijnomgeving,357518080170889,1591575226988,5.0,52.0145481,4.2954381,5.0,230485.0,10.0,4.18,10.0,11.0,357518080170889.0,32.0,0.0,1591575234.0,0.0,0.0,,EC 236
2020-06-08 00:14:57.139,mijnomgeving,357518080494768,1591575297139,5.0,52.4171104,5.226005,4.0,22522.0,-32.0,4.189999999999999,12.0,239.0,357518080494768.0,32.0,0.0,1591575294.0,2723.0,17.74,,EC 305
2020-06-08 00:15:27.606,mijnomgeving,357518080164395,1591575327606,4.0,51.8981783,4.4232196,6.0,195314.0,3.0,4.17,11.0,39.0,357518080164395.0,32.0,0.0,1591575310.0,8767.0,18.35,,EC 241
