datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,pH,name
2020-04-25 00:00:16.662,mijnomgeving,357518080495047,1587772816662,1.0,52.2261305,5.1744788,6.0,28818.0,7.0,4.05,20.0,206.0,357518080495047.0,32.0,0.0,1587772814.0,0.0,20.73,,EC 322
2020-04-25 00:00:49.728,mijnomgeving,357518080166887,1587772849728,16.0,52.2511123,5.0502062,5.0,15862570.0,-7.0,4.189999999999999,8.0,0.0,357518080166887.0,4.0,0.0,1587772865.0,926.0,18.44,,EC 200
2020-04-25 00:00:49.899,mijnomgeving,357518080166754,1587772849899,8.0,52.3536827,4.9248774,5.0,25002059.0,9.0,4.17,8.0,3.0,357518080166754.0,16.0,0.0,1587772865.0,1602.0,16.42,,EC 204
2020-04-25 00:00:53.709,mijnomgeving,357518080497423,1587772853709,1.0,52.5230497,5.5901823,5.0,49518.0,-16.0,4.17,8.0,243.0,357518080497423.0,32.0,0.0,1587772840.0,3093.0,16.33,,EC 318
2020-04-25 00:01:09.505,mijnomgeving,357518080169006,1587772869505,3.0,,,,72012.0,,3.98,7.0,,357518080169006.0,32.0,,1587772870.0,519.0,16.33,,EC 213
2020-04-25 00:01:33.518,mijnomgeving,357518080328131,1587772893518,3.0,52.3916836,4.9359276,5.0,45913.0,-22.0,4.13,8.0,204.0,357518080328131.0,32.0,0.0,1587772892.0,24.0,11.83,,EC 230
2020-04-25 00:02:09.509,mijnomgeving,357518080495146,1587772929509,0.0,52.3870069,5.3121649,6.0,30619.0,-12.0,4.17,8.0,10.0,357518080495146.0,32.0,0.0,1587772921.0,2883.0,16.33,,EC 317
2020-04-25 00:02:13.002,mijnomgeving,357518080332265,1587772933002,5.0,52.392232,4.9374924,4.0,114324.0,11.0,4.14,8.0,38.0,357518080332265.0,32.0,1.0,1587772924.0,5707.0,15.71,,EC 221
2020-04-25 00:02:45.585,mijnomgeving,357518080494826,1587772965585,6.0,52.2261709,5.1737646,4.0,26124.0,58.0,4.07,21.0,212.0,357518080494826.0,32.0,4.0,1587772952.0,0.0,20.38,,EC 323
2020-04-25 00:03:33.138,mijnomgeving,357518080494768,1587773013138,0.0,52.416549,5.2266207,8.0,3618.0,-5.0,4.189999999999999,9.0,198.0,357518080494768.0,32.0,0.0,1587773004.0,2616.0,16.15,,EC 305
2020-04-25 00:03:33.175,mijnomgeving,357518080495534,1587773013175,2.0,52.5326444,5.5930892,4.0,287120.0,-24.0,4.21,9.0,36.0,357518080495534.0,32.0,0.0,1587773025.0,2620.0,16.24,,EC 307
2020-04-25 00:04:01.351,mijnomgeving,357518080494818,1587773041351,1.0,52.8091648,5.7451707,5.0,3618.0,-20.0,4.22,7.0,55.0,357518080494818.0,32.0,0.0,1587773024.0,1671.0,15.27,,EC 309
2020-04-25 00:04:20.280,mijnomgeving,357518080330582,1587773060280,6.0,52.3730968,4.9461272,4.0,113416.0,-6.0,4.14,11.0,10.0,357518080330582.0,32.0,0.0,1587773062.0,4790.0,15.27,,EC 219
2020-04-25 00:04:49.337,mijnomgeving,357518080163405,1587773089337,13.0,52.3726976,4.9160364,4.0,1824.0,21.0,4.21,7.0,0.0,357518080163405.0,32.0,0.0,1587773060.0,6705.0,14.21,,EC 226
