datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,pH,name
2020-07-13 00:00:14.834,mijnomgeving,357518080163405,1594598414834,4.0,52.3725981,4.9159767,4.0,2723.0,-15.0,4.14,12.0,248.0,357518080163405.0,32.0,0.0,1594598411.0,8896.0,19.59,,EC 226
2020-07-13 00:00:37.866,mijnomgeving,357518080171390,1594598437866,6.0,52.031746,5.3043981,5.0,32458562.0,60.0,4.18,7.0,224.0,357518080171390.0,64.0,0.0,1594598450.0,484.0,15.18,,EC 202
2020-07-13 00:00:57.481,mijnomgeving,357518080332257,1594598457481,14.0,51.8981196,4.4230118,5.0,144925.0,-30.0,4.16,12.0,25.0,357518080332257.0,32.0,0.0,1594598449.0,372.0,20.12,,EC 240
2020-07-13 00:00:57.890,mijnomgeving,357518080495104,1594598457890,20.0,52.3372609,5.5375055,4.0,13536.0,35.0,4.13,12.0,238.0,357518080495104.0,32.0,0.0,1594598417.0,599.0,16.5,,EC 312
2020-07-13 00:01:38.628,mijnomgeving,357518080495047,1594598498628,22.0,58.8213436,5.7129296,4.0,328545.0,113.0,4.09,23.0,25.0,357518080495047.0,32.0,1.0,1594598513.0,2860.0,20.38,,EC 322
2020-07-13 00:01:51.488,mijnomgeving,357518080167000,1594598511488,18.0,52.1738903,5.0363086,4.0,9928.0,-25.0,4.13,14.0,0.0,357518080167000.0,32.0,1.0,1594598509.0,711.0,19.06,,EC 228
2020-07-13 00:01:55.917,mijnomgeving,357518080163173,1594598515917,28.0,52.7179409,6.8407906,5.0,78338.0,13.0,4.2,10.0,49.0,357518080163173.0,32.0,2.0,1594598516.0,387.0,18.97,,EC 231
2020-07-13 00:02:30.700,mijnomgeving,357518080494818,1594598550700,27.0,52.8092141,5.7452414,8.0,10843.0,-6.0,4.189999999999999,10.0,212.0,357518080494818.0,32.0,0.0,1594598543.0,1465.0,19.24,,EC 309
2020-07-13 00:02:33.358,mijnomgeving,357518080166580,1594598553358,31.0,52.3604529,4.8154701,6.0,35141.0,16.0,4.18,13.0,0.0,357518080166580.0,32.0,0.0,1594598552.0,779.0,19.77,,EC 224
2020-07-13 00:03:03.740,mijnomgeving,357518080497662,1594598583740,25.0,59.764361,17.5732279,9.0,74742.0,10.0,4.25,8.0,53.0,357518080497662.0,32.0,0.0,1594598585.0,456.0,18.09,,EC 328
