datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,name
2019-10-04 00:00:08.899,mijnomgeving,357518080168966,1570147208899,9.0,52.506497,4.6697374,4.0,370819.0,3.0,4.21,18.0,0.0,357518080168966.0,32.0,0.0,1570147224.0,0.0,19.59,EC 237
2019-10-04 00:00:09.956,mijnomgeving,357518080201338,1570147209956,35.0,52.2261842,5.1746426,8.0,9636354.0,12.0,4.22,9.0,0.0,357518080201338.0,64.0,0.0,1570147218.0,81.0,12.18,EC 211
2019-10-04 00:00:15.824,mijnomgeving,357518080166580,1570147215824,4.0,52.3604179,4.815193,5.0,181814.0,69.0,4.15,9.0,218.0,357518080166580.0,32.0,1.0,1570147221.0,1011.0,16.33,EC 224
2019-10-04 00:00:35.017,mijnomgeving,357518080171390,1570147235017,3.0,52.0320069,5.3036632,4.0,8006422.0,-2.0,4.18,8.0,0.0,357518080171390.0,64.0,0.0,1570147245.0,4359.0,13.15,EC 202
2019-10-04 00:01:31.964,mijnomgeving,357518080166663,1570147291964,255.0,2.55e-05,2.55e-05,0.0,54131.0,0.0,3.63,20.0,0.0,357518080166663.0,32.0,0.0,1570147293.0,0.0,19.94,EC 243
2019-10-04 00:03:47.204,mijnomgeving,357518080166598,1570147427204,11.0,52.5172966,5.5093165,4.0,6280275.0,-8.0,4.189999999999999,8.0,202.0,357518080166598.0,16.0,0.0,1570147442.0,693.0,15.36,EC 210
2019-10-04 00:03:59.223,mijnomgeving,357518080200454,1570147439223,4.0,52.3309763,5.0621918,5.0,9819042.0,-82.0,4.12,8.0,22.0,357518080200454.0,16.0,0.0,1570147441.0,2277.0,15.8,EC Prototype 002
2019-10-04 00:04:11.733,mijnomgeving,357518080167778,1570147451733,255.0,2.55e-05,2.55e-05,0.0,41531.0,0.0,3.73,23.0,0.0,357518080167778.0,32.0,0.0,1570147452.0,0.0,21.97,EC 222
2019-10-04 00:05:15.013,mijnomgeving,357518080163249,1570147515013,1.0,,,,14411.0,,4.17,9.0,,357518080163249.0,32.0,,1570147513.0,726.0,14.39,EC 212
2019-10-04 00:05:23.561,mijnomgeving,357518080169006,1570147523561,4.0,,,,46814.0,,4.17,8.0,,357518080169006.0,32.0,,1570147523.0,612.0,14.21,EC 213
2019-10-04 00:05:48.935,mijnomgeving,357518080170889,1570147548935,1.0,52.0146308,4.2955787,4.0,385211.0,-7.0,4.189999999999999,7.0,0.0,357518080170889.0,32.0,0.0,1570147561.0,1211.0,18.44,EC 236
2019-10-04 00:06:06.530,mijnomgeving,357518080332257,1570147566530,255.0,2.55e-05,2.55e-05,0.0,45131.0,0.0,3.61,19.0,0.0,357518080332257.0,32.0,0.0,1570147565.0,0.0,20.03,EC 240
2019-10-04 00:06:21.342,mijnomgeving,357518080168917,1570147581342,4.0,52.340586,4.925686,7.0,7998346.0,63.0,4.09,8.0,199.0,357518080168917.0,16.0,0.0,1570147571.0,1559.0,15.97,EC 209
