datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,name
2019-10-01 00:00:00.485,mijnomgeving,357518080166663,1569888000485,255.0,2.55e-05,2.55e-05,0.0,120741.0,0.0,3.69,20.0,0.0,357518080166663.0,32.0,0.0,1569888003.0,0.0,20.12,EC 243
2019-10-01 00:00:09.656,mijnomgeving,357518080201338,1569888009656,21.0,52.2261942,5.1746444,5.0,9377139.0,13.0,4.22,12.0,244.0,357518080201338.0,64.0,0.0,1569888029.0,73.0,14.48,EC 211
2019-10-01 00:00:57.097,mijnomgeving,357518080171390,1569888057097,6.0,52.0317623,5.3031801,4.0,7747233.0,-44.0,4.18,12.0,45.0,357518080171390.0,64.0,0.0,1569888057.0,8721.0,15.18,EC 202
2019-10-01 00:00:57.967,mijnomgeving,357518080330582,1569888057967,25.0,52.3729849,4.9461672,4.0,59435.0,14.0,4.09,14.0,8.0,357518080330582.0,32.0,0.0,1569888057.0,5480.0,18.0,EC 219
2019-10-01 00:01:06.309,mijnomgeving,357518080165335,1569888066309,255.0,2.55e-05,2.55e-05,0.0,7743785.0,0.0,3.67,21.0,0.0,357518080165335.0,16.0,0.0,1569887078.0,1.0,20.12,EC 205
2019-10-01 00:01:17.092,mijnomgeving,357518080165335,1569888077092,255.0,2.55e-05,2.55e-05,0.0,7744685.0,0.0,3.67,21.0,0.0,357518080165335.0,16.0,0.0,1569887978.0,1.0,20.12,EC 205
2019-10-01 00:01:25.805,mijnomgeving,357518080166481,1569888085805,32.0,52.2263958,5.174679,5.0,20742.0,21.0,4.22,11.0,0.0,357518080166481.0,32.0,0.0,1569888084.0,509.0,14.56,EC 218
2019-10-01 00:01:33.334,mijnomgeving,357518080168966,1569888093334,81.0,52.5053568,4.668874,5.0,111691.0,122.0,4.21,19.0,9.0,357518080168966.0,32.0,0.0,1569888096.0,1.0,20.38,EC 237
2019-10-01 00:02:33.154,mijnomgeving,357518080166762,1569888153154,4.0,52.3636711,5.5064696,5.0,5414.0,-28.0,4.09,13.0,0.0,357518080166762.0,32.0,0.0,1569888150.0,734.0,16.5,EC 239
2019-10-01 00:02:42.714,mijnomgeving,357518080163405,1569888162714,2.0,52.3729019,4.9159236,9.0,912.0,-6.0,3.87,11.0,0.0,357518080163405.0,32.0,0.0,1569888152.0,5552.0,17.3,EC 226
2019-10-01 00:03:49.312,mijnomgeving,357518080166598,1569888229312,1.0,52.5172801,5.5094225,4.0,6021065.0,-20.0,4.189999999999999,11.0,20.0,357518080166598.0,16.0,0.0,1569888232.0,736.0,16.42,EC 210
2019-10-01 00:04:35.391,mijnomgeving,357518080200454,1569888275391,31.0,52.3312582,5.062457,7.0,9559868.0,1.0,4.12,11.0,1.0,357518080200454.0,16.0,0.0,1569888293.0,2451.0,16.42,EC Prototype 002
2019-10-01 00:05:34.278,mijnomgeving,357518080167778,1569888334278,255.0,2.55e-05,2.55e-05,0.0,118040.0,0.0,3.81,21.0,0.0,357518080167778.0,32.0,0.0,1569888337.0,0.0,20.65,EC 222
2019-10-01 00:06:03.012,mijnomgeving,357518080170889,1569888363012,5.0,52.0136298,4.2952786,5.0,126015.0,-11.0,4.189999999999999,11.0,11.0,357518080170889.0,32.0,0.0,1569888365.0,1319.0,18.0,EC 236
2019-10-01 00:06:45.845,mijnomgeving,357518080168917,1569888405845,28.0,52.3406013,4.9255221,9.0,7739168.0,0.0,4.12,12.0,208.0,357518080168917.0,16.0,0.0,1569888419.0,1455.0,17.03,EC 209
2019-10-01 00:07:24.648,mijnomgeving,357518080163173,1569888444648,3.0,52.5366335,5.6973402,5.0,63913.0,-2.0,4.14,11.0,36.0,357518080163173.0,32.0,0.0,1569888443.0,45.0,14.21,EC 231
