datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,name
2020-02-28 00:00:17.308,mijnomgeving,357518080494776,1582848017308,1.0,52.2261345,5.174757,8.0,71118.0,6.0,4.17,-1.0,33.0,357518080494776.0,32.0,0.0,1582848014.0,134.0,6.37,EC 330
2020-02-28 00:00:34.443,mijnomgeving,357518080495534,1582848034443,1.0,52.5327588,5.5930865,6.0,918.0,0.0,4.17,3.0,10.0,357518080495534.0,32.0,0.0,1582848028.0,1744.0,8.04,EC 307
2020-02-28 00:01:06.511,mijnomgeving,357518080497639,1582848066511,1.0,52.6592273,5.6605076,4.0,49518.0,9.0,4.189999999999999,3.0,0.0,357518080497639.0,32.0,0.0,1582848063.0,1690.0,8.22,EC 308
2020-02-28 00:01:27.544,mijnomgeving,357518080495609,1582848087544,1.0,51.748642,4.1018413,5.0,58518.0,-21.0,3.66,4.0,9.0,357518080495609.0,32.0,0.0,1582848087.0,48.0,7.07,EC 310
2020-02-28 00:01:48.359,mijnomgeving,357518080165475,1582848108359,3.0,52.3720526,4.9253525,6.0,12203147.0,19.0,4.07,2.0,217.0,357518080165475.0,1.0,0.0,1582848105.0,1552.0,8.75,EC 201
2020-02-28 00:01:58.556,mijnomgeving,357518080495203,1582848118556,1.0,52.2260309,5.1745287,5.0,62118.0,45.0,4.17,-1.0,0.0,357518080495203.0,32.0,0.0,1582848117.0,135.0,6.63,EC 324
2020-02-28 00:02:48.665,mijnomgeving,357518080495187,1582848168665,17.0,52.635298,5.8236169,5.0,258333.0,-3.0,4.2,3.0,230.0,357518080495187.0,32.0,0.0,1582848177.0,582.0,7.86,EC 304
2020-02-28 00:02:58.020,mijnomgeving,357518080330582,1582848178020,9.0,52.3729539,4.945842,4.0,41418.0,45.0,4.09,4.0,40.0,357518080330582.0,32.0,0.0,1582848175.0,927.0,9.72,EC 219
2020-02-28 00:03:26.656,mijnomgeving,357518080494875,1582848206656,24.0,52.6578232,5.6149749,5.0,8142.0,15.0,4.18,4.0,248.0,357518080494875.0,32.0,0.0,1582848203.0,1566.0,8.57,EC 311
2020-02-28 00:03:26.678,mijnomgeving,357518080495526,1582848206678,0.0,52.2261656,5.1746338,8.0,24317.0,11.0,4.16,-1.0,0.0,357518080495526.0,32.0,0.0,1582848204.0,143.0,6.1,EC 327
2020-02-28 00:03:35.549,mijnomgeving,357518080166580,1582848215549,31.0,52.3604086,4.8155808,6.0,22541.0,10.0,4.04,3.0,7.0,357518080166580.0,32.0,0.0,1582848207.0,679.0,8.75,EC 224
2020-02-28 00:04:10.714,mijnomgeving,357518080495161,1582848250714,31.0,52.4996816,5.4528332,9.0,5458550.0,-8.0,4.189999999999999,3.0,38.0,357518080495161.0,32.0,0.0,1582848259.0,732.0,8.22,EC 315
2020-02-28 00:04:15.627,mijnomgeving,357518080170889,1582848255627,1.0,52.0146074,4.2955062,4.0,33311.0,-6.0,4.18,-1.0,199.0,357518080170889.0,32.0,0.0,1582848254.0,1028.0,11.66,EC 236
2020-02-28 00:05:25.835,mijnomgeving,357518080495070,1582848325835,1.0,52.2261449,5.1747433,9.0,127818.0,27.0,4.18,1.0,44.0,357518080495070.0,32.0,0.0,1582848326.0,142.0,6.1,EC 320
2020-02-28 00:05:25.884,mijnomgeving,357518080494826,1582848325884,0.0,52.2261644,5.1746644,9.0,24318.0,21.0,4.18,0.0,0.0,357518080494826.0,32.0,0.0,1582848322.0,130.0,6.1,EC 323
2020-02-28 00:05:26.794,mijnomgeving,357518080495047,1582848326794,1.0,52.2261907,5.1746728,8.0,158419.0,27.0,4.17,0.0,11.0,357518080495047.0,32.0,0.0,1582848330.0,135.0,6.37,EC 322
2020-02-28 00:05:39.803,mijnomgeving,357518080494859,1582848339803,0.0,52.5410369,5.5888743,6.0,9918.0,6.0,4.17,0.0,0.0,357518080494859.0,32.0,0.0,1582848336.0,1628.0,8.04,EC 302
2020-02-28 00:06:18.837,mijnomgeving,357518080494909,1582848378837,10.0,52.2263868,5.1745327,4.0,27027.0,-4.0,4.17,-2.0,241.0,357518080494909.0,32.0,0.0,1582848376.0,133.0,6.37,EC 329
2020-02-28 00:07:12.616,mijnomgeving,357518080164395,1582848432616,4.0,51.8982831,4.4233103,7.0,22514.0,-1.0,3.99,2.0,21.0,357518080164395.0,32.0,0.0,1582848420.0,838.0,9.72,EC 241
2020-02-28 00:07:18.022,mijnomgeving,357518080163405,1582848438022,16.0,52.3730768,4.9159199000000005,4.0,39626.0,-7.0,4.13,2.0,248.0,357518080163405.0,32.0,0.0,1582848436.0,1505.0,9.19,EC 226
2020-02-28 00:07:18.899,mijnomgeving,357518080494818,1582848438899,0.0,52.8098739,5.7450937,5.0,30618.0,-13.0,4.16,0.0,230.0,357518080494818.0,32.0,0.0,1582848436.0,1394.0,8.83,EC 309
2020-02-28 00:07:19.919,mijnomgeving,357518080495021,1582848439919,0.0,53.1564165,7.0212986,6.0,76527.0,21.0,4.06,1.0,0.0,357518080495021.0,32.0,0.0,1582848440.0,0.0,5.84,EC 325
2020-02-28 00:07:33.909,mijnomgeving,357518080494768,1582848453909,26.0,52.4166822,5.2265223,5.0,63043.0,-15.0,4.17,4.0,19.0,357518080494768.0,32.0,0.0,1582848447.0,1628.0,8.75,EC 305
2020-02-28 00:08:03.727,mijnomgeving,357518080167000,1582848483727,3.0,52.1740947,5.0360971,6.0,127813.0,6.0,4.13,0.0,0.0,357518080167000.0,32.0,0.0,1582848486.0,622.0,8.83,EC 228
2020-02-28 00:08:06.975,mijnomgeving,357518080494982,1582848486975,1.0,52.2261242,5.1749351,7.0,216018.0,46.0,4.17,0.0,199.0,357518080494982.0,32.0,0.0,1582848494.0,135.0,6.28,EC 326
