datetime,app_id,dev_id,time,FixAge,TimeActive,batteryVoltage,boardTemperature,imei,lastResetCause,timestamp,waterEC,waterTemperature,Lat,Lon,SatInFix,altitude,course,speed,pH,name
2020-08-15 00:00:32.321,mijnomgeving,357518080166580,1597449632321,12.0,43248.0,4.11,20.0,357518080166580.0,32.0,1597449631.0,884.0,26.02,52.3593054,4.813391,6.0,127.0,50.0,0.0,,EC 224
2020-08-15 00:00:49.496,mijnomgeving,357518080495153,1597449649496,1.0,32418.0,4.2,20.0,357518080495153.0,32.0,1597449646.0,2626.0,24.44,52.578872,5.7568225,8.0,-19.0,27.0,0.0,,EC 313
2020-08-15 00:00:52.408,mijnomgeving,357518080494909,1597449652408,255.0,55107.0,3.85,25.0,357518080494909.0,32.0,1597449653.0,0.0,0.0,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 329
2020-08-15 00:01:07.143,mijnomgeving,357518080168917,1597449667143,31.0,35300745.0,3.98,20.0,357518080168917.0,16.0,1597448748.0,1130.0,25.85,52.3406635,4.9256408,8.0,-2.0,0.0,0.0,,EC 209
2020-08-15 00:01:07.200,mijnomgeving,357518080168917,1597449667200,6.0,35301620.0,3.969999999999999,21.0,357518080168917.0,16.0,1597449623.0,1124.0,25.85,52.340665,4.9256215999999995,8.0,-5.0,0.0,0.0,,EC 209
2020-08-15 00:01:16.475,mijnomgeving,357518080495088,1597449676475,255.0,26133.0,4.1,24.0,357518080495088.0,32.0,1597449879.0,1.0,27.17,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,8.103,EC 321
2020-08-15 00:02:38.076,mijnomgeving,357518080165368,1597449758076,32.0,34262156.0,4.16,21.0,357518080165368.0,16.0,1597449769.0,128.0,26.38,52.3398417,4.9108424,6.0,6.0,213.0,0.0,,EC 208
2020-08-15 00:02:42.233,mijnomgeving,357518080163405,1597449762233,2.0,136812.0,4.17,20.0,357518080163405.0,32.0,1597449766.0,271.0,24.17,52.3729081,4.9159992,6.0,-7.0,0.0,0.0,,EC 226
2020-08-15 00:02:52.019,mijnomgeving,357518080495526,1597449772019,0.0,840623.0,4.15,15.0,357518080495526.0,32.0,1597449773.0,378.0,21.7,59.8489222,18.1184906,6.0,31.0,249.0,0.0,,EC 327
2020-08-15 00:02:56.168,mijnomgeving,357518080170889,1597449776168,2.0,28881.0,4.15,20.0,357518080170889.0,32.0,1597449775.0,0.0,0.0,52.014494,4.2955204,4.0,-15.0,0.0,0.0,,EC 236
2020-08-15 00:03:12.710,mijnomgeving,357518080497696,1597449792710,5.0,39622.0,4.2,18.0,357518080497696.0,32.0,1597449791.0,427.0,21.79,52.5170791,5.5085814,4.0,-132.0,58.0,0.0,,EC 319
2020-08-15 00:03:12.799,mijnomgeving,357518080494875,1597449792799,1.0,45918.0,4.2,22.0,357518080494875.0,32.0,1597449791.0,2058.0,25.32,52.6577364,5.614764,6.0,-35.0,54.0,0.0,,EC 311
2020-08-15 00:03:44.584,mijnomgeving,357518080165475,1597449824584,9.0,26805626.0,4.04,21.0,357518080165475.0,1.0,1597449830.0,0.0,23.03,52.3720938,4.9250563,5.0,20.0,0.0,0.0,,EC 201
2020-08-15 00:03:47.583,mijnomgeving,357518080328131,1597449827583,13.0,161132.0,4.11,20.0,357518080328131.0,32.0,1597449829.0,5864.0,25.32,52.3916064,4.9360259,4.0,-7.0,0.0,1.0,,EC 230
2020-08-15 00:03:53.725,mijnomgeving,357518080497639,1597449833725,1.0,3618.0,4.2,20.0,357518080497639.0,32.0,1597449831.0,2179.0,25.5,52.6591904,5.6608032999999995,8.0,-8.0,18.0,0.0,,EC 308
2020-08-15 00:04:15.504,mijnomgeving,357518080203151,1597449855504,19.0,1526466.0,4.17,20.0,357518080203151.0,32.0,1597449872.0,0.0,0.0,52.4207821,4.8599913,4.0,12.0,220.0,0.0,,EC Prototype 001
2020-08-15 00:04:15.967,mijnomgeving,357518080330764,1597449855967,255.0,18130.0,4.04,22.0,357518080330764.0,32.0,1597449850.0,1875.0,22.15,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-15 00:04:19.042,mijnomgeving,357518080494826,1597449859042,1.0,325818.0,4.17,15.0,357518080494826.0,32.0,1597449875.0,210.0,21.7,60.0245624,17.8151208,5.0,60.0,38.0,0.0,,EC 323
