datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,name
2019-10-13 00:00:04.588,mijnomgeving,357518080171390,1570924804588,4.0,52.0320001,5.3036692,4.0,8784023.0,23.0,4.16,8.0,0.0,357518080171390.0,64.0,0.0,1570924821.0,628.0,13.68,EC 202
2019-10-13 00:00:54.206,mijnomgeving,357518080330582,1570924854206,3.0,52.3727356,4.9458352,4.0,377114.0,18.0,4.09,12.0,16.0,357518080330582.0,32.0,3.0,1570924865.0,3562.0,15.36,EC 219
2019-10-13 00:01:32.756,mijnomgeving,357518080166580,1570924892756,4.0,52.3603427,4.8153682,5.0,66614.0,-10.0,4.14,10.0,225.0,357518080166580.0,32.0,2.0,1570924888.0,969.0,14.74,EC 224
2019-10-13 00:02:02.882,mijnomgeving,357518080166598,1570924922882,3.0,52.5172445,5.5095451,8.0,7057809.0,27.0,4.16,9.0,202.0,357518080166598.0,16.0,0.0,1570924924.0,769.0,14.3,EC 210
2019-10-13 00:03:18.275,mijnomgeving,357518080200454,1570924998275,3.0,52.3318487,5.0625205,6.0,10596642.0,-47.0,4.11,8.0,0.0,357518080200454.0,16.0,0.0,1570925015.0,2287.0,14.04,EC Prototype 002
2019-10-13 00:04:35.553,mijnomgeving,357518080169006,1570925075553,5.0,,,,177315.0,,4.15,8.0,,357518080169006.0,32.0,,1570925082.0,855.0,13.77,EC 213
2019-10-13 00:05:20.465,mijnomgeving,357518080170889,1570925120465,2.0,52.0146262,4.2955670999999995,7.0,15311.0,-1.0,4.18,9.0,248.0,357518080170889.0,32.0,0.0,1570925118.0,789.0,16.5,EC 236
2019-10-13 00:05:28.328,mijnomgeving,357518080168917,1570925128328,2.0,52.3406383,4.9255653,7.0,8775944.0,7.0,4.09,9.0,19.0,357518080168917.0,16.0,0.0,1570925143.0,1081.0,14.04,EC 209
2019-10-13 00:05:36.014,mijnomgeving,357518080168966,1570925136014,10.0,52.5064317,4.6695795,4.0,9029.0,8.0,4.189999999999999,17.0,49.0,357518080168966.0,32.0,0.0,1570925134.0,1.0,19.59,EC 237
2019-10-13 00:06:48.443,mijnomgeving,357518080165368,1570925208443,27.0,52.3397706,4.9109234,6.0,7736451.0,13.0,4.07,10.0,3.0,357518080165368.0,16.0,0.0,1570925207.0,1510.0,14.04,EC 208
2019-10-13 00:07:39.875,mijnomgeving,357518080166481,1570925259875,23.0,52.226148,5.1746857,6.0,216933.0,17.0,4.21,8.0,0.0,357518080166481.0,32.0,0.0,1570925266.0,354.0,13.07,EC 218
2019-10-13 00:07:47.556,mijnomgeving,357518080168982,1570925267556,25.0,52.2261739,5.1747645,5.0,80135.0,25.0,4.189999999999999,9.0,198.0,357518080168982.0,32.0,0.0,1570925269.0,298.0,13.24,EC 233
