datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,name
2019-10-09 00:00:08.518,mijnomgeving,357518080163249,1570579208518,31.0,,,,57641.0,,4.16,10.0,,357518080163249.0,32.0,,1570579209.0,775.0,12.89,EC 212
2019-10-09 00:00:15.449,mijnomgeving,357518080171390,1570579215449,1.0,52.0317816,5.3035701,6.0,8438420.0,24.0,4.17,10.0,0.0,357518080171390.0,64.0,0.0,1570579218.0,554.0,12.98,EC 202
2019-10-09 00:01:08.539,mijnomgeving,357518080169006,1570579268539,28.0,,,,30638.0,,4.15,10.0,,357518080169006.0,32.0,,1570579267.0,755.0,13.51,EC 213
2019-10-09 00:01:43.313,mijnomgeving,357518080330582,1570579303313,31.0,52.3732191,4.9461427,7.0,31551.0,-1.0,4.09,12.0,236.0,357518080330582.0,32.0,0.0,1570579302.0,5905.0,15.89,EC 219
2019-10-09 00:01:50.552,mijnomgeving,357518080170889,1570579310552,14.0,52.0144009,4.295414,5.0,193524.0,23.0,4.18,9.0,3.0,357518080170889.0,32.0,0.0,1570579313.0,1354.0,17.91,EC 236
2019-10-09 00:03:14.848,mijnomgeving,357518080163405,1570579394848,3.0,52.3728974,4.9161436,5.0,64813.0,38.0,3.92,10.0,0.0,357518080163405.0,32.0,0.0,1570579395.0,5124.0,15.09,EC 226
2019-10-09 00:03:17.648,mijnomgeving,357518080166598,1570579397648,2.0,52.5172903,5.5094681,5.0,6712267.0,-12.0,4.17,8.0,0.0,357518080166598.0,16.0,0.0,1570579407.0,704.0,13.51,EC 210
2019-10-09 00:03:44.166,mijnomgeving,357518080200454,1570579424166,11.0,52.3313956,5.0626461,5.0,10251051.0,50.0,4.12,8.0,14.0,357518080200454.0,16.0,0.0,1570579423.0,2290.0,13.77,EC Prototype 002
2019-10-09 00:04:05.510,mijnomgeving,357518080168982,1570579445510,3.0,52.2261362,5.1748171,6.0,72013.0,6.0,4.21,8.0,0.0,357518080168982.0,32.0,0.0,1570579446.0,321.0,12.45,EC 233
2019-10-09 00:04:18.516,mijnomgeving,357518080167000,1570579458516,2.0,52.1739041,5.0359383,4.0,297913.0,-15.0,4.13,9.0,15.0,357518080167000.0,32.0,0.0,1570579469.0,715.0,14.04,EC 228
2019-10-09 00:06:09.565,mijnomgeving,357518080168917,1570579569565,3.0,52.3404871,4.9254926999999995,4.0,8430346.0,-11.0,4.08,9.0,15.0,357518080168917.0,16.0,0.0,1570579545.0,1288.0,13.95,EC 209
2019-10-09 00:07:02.386,mijnomgeving,357518080165368,1570579622386,13.0,52.3399546,4.9107687,4.0,7390836.0,17.0,4.05,8.0,250.0,357518080165368.0,16.0,0.0,1570579619.0,1860.0,13.77,EC 208
2019-10-09 00:08:43.250,mijnomgeving,357518080166960,1570579723250,31.0,52.5370643,5.697691,4.0,124241.0,-48.0,4.04,9.0,13.0,357518080166960.0,32.0,0.0,1570579720.0,2.0,10.95,EC 232
2019-10-09 00:09:20.431,mijnomgeving,357518080163173,1570579760431,29.0,52.5367217,5.6974771,6.0,62148.0,-7.0,4.13,8.0,17.0,357518080163173.0,32.0,0.0,1570579759.0,13.0,10.77,EC 231
2019-10-09 00:09:22.202,mijnomgeving,357518080203151,1570579762202,3.0,52.4207565,4.8603689,6.0,8402467.0,26.0,4.16,11.0,0.0,357518080203151.0,16.0,0.0,1570579775.0,3493.0,13.77,EC Prototype 001
2019-10-09 00:09:22.538,mijnomgeving,357518080163371,1570579762538,1.0,52.3987788,4.8724796,6.0,130520.0,16.0,4.189999999999999,10.0,0.0,357518080163371.0,32.0,0.0,1570579764.0,9027.0,15.8,EC 217
2019-10-09 00:10:01.653,mijnomgeving,357518080166481,1570579801653,7.0,52.2260881,5.1748407,5.0,10817.0,14.0,4.22,7.0,202.0,357518080166481.0,32.0,0.0,1570579800.0,380.0,12.27,EC 218
2019-10-09 00:11:28.634,mijnomgeving,357518080166754,1570579888634,4.0,52.353907,4.924699,5.0,7808428.0,-26.0,4.15,11.0,242.0,357518080166754.0,16.0,0.0,1570579885.0,2000.0,13.68,EC 204
2019-10-09 00:12:41.715,mijnomgeving,357518080168966,1570579961715,6.0,52.5065161,4.6695443999999995,5.0,232216.0,-25.0,4.21,17.0,0.0,357518080168966.0,32.0,0.0,1570579969.0,1.0,19.59,EC 237
2019-10-09 00:13:03.825,mijnomgeving,357518080167778,1570579983825,255.0,2.55e-05,2.55e-05,0.0,107240.0,0.0,3.63,21.0,0.0,357518080167778.0,32.0,0.0,1570579985.0,0.0,20.73,EC 222
