datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,name
2019-10-03 00:00:09.494,mijnomgeving,357518080201338,1570060809494,30.0,52.2261242,5.1746557,6.0,9549948.0,19.0,4.22,6.0,0.0,357518080201338.0,64.0,0.0,1570060812.0,113.0,10.86,EC 211
2019-10-03 00:00:20.286,mijnomgeving,357518080166580,1570060820286,3.0,52.360271,4.8152671,5.0,95413.0,-19.0,4.15,10.0,0.0,357518080166580.0,32.0,1.0,1570060820.0,1016.0,16.24,EC 224
2019-10-03 00:00:41.870,mijnomgeving,357518080168966,1570060841870,37.0,52.5053244,4.6690142,5.0,284447.0,137.0,4.22,18.0,0.0,357518080168966.0,32.0,0.0,1570060852.0,0.0,19.77,EC 237
2019-10-03 00:00:51.485,mijnomgeving,357518080166960,1570060851485,27.0,52.5368796,5.6975348,5.0,81947.0,-35.0,4.05,8.0,41.0,357518080166960.0,32.0,0.0,1570060615.0,2.0,10.33,EC 232
2019-10-03 00:01:09.877,mijnomgeving,357518080171390,1570060869877,35.0,52.0319012,5.3036355,7.0,7920053.0,-2.0,4.18,4.0,0.0,357518080171390.0,64.0,0.0,1570060877.0,7367.0,13.42,EC 202
2019-10-03 00:03:43.660,mijnomgeving,357518080166598,1570061023660,3.0,52.5173936,5.509663,4.0,6193866.0,-40.0,4.18,6.0,26.0,357518080166598.0,16.0,0.0,1570061033.0,721.0,15.18,EC 210
2019-10-03 00:03:58.611,mijnomgeving,357518080200454,1570061038611,4.0,52.3314533,5.0624216,6.0,9732642.0,20.0,4.12,7.0,30.0,357518080200454.0,16.0,0.0,1570061041.0,2351.0,15.97,EC Prototype 002
2019-10-03 00:05:51.237,mijnomgeving,357518080163173,1570061151237,3.0,52.5366186,5.697334,4.0,135913.0,4.0,4.14,8.0,27.0,357518080163173.0,32.0,0.0,1570061145.0,12.0,9.8,EC 231
2019-10-03 00:05:52.799,mijnomgeving,357518080170889,1570061152799,2.0,52.0145753,4.2955584,4.0,298812.0,-2.0,4.189999999999999,7.0,0.0,357518080170889.0,32.0,0.0,1570061162.0,1215.0,18.44,EC 236
2019-10-03 00:05:55.652,mijnomgeving,357518080332257,1570061155652,255.0,2.55e-05,2.55e-05,0.0,108140.0,0.0,3.63,20.0,0.0,357518080332257.0,32.0,0.0,1570061157.0,0.0,20.21,EC 240
2019-10-03 00:06:12.720,mijnomgeving,357518080168917,1570061172720,3.0,52.3407014,4.9255707,5.0,7911944.0,57.0,4.09,8.0,17.0,357518080168917.0,16.0,0.0,1570061169.0,809.0,15.27,EC 209
2019-10-03 00:06:50.839,mijnomgeving,357518080163405,1570061210839,3.0,52.3728909,4.9160153,4.0,46813.0,-14.0,3.88,9.0,18.0,357518080163405.0,32.0,0.0,1570061210.0,5058.0,16.86,EC 226
2019-10-03 00:07:05.397,mijnomgeving,357518080167000,1570061225397,31.0,52.1739129,5.0357736,6.0,12641.0,2.0,4.13,8.0,21.0,357518080167000.0,32.0,0.0,1570061223.0,733.0,16.15,EC 228
2019-10-03 00:07:10.843,mijnomgeving,357518080165368,1570061230843,2.0,52.3399016,4.9105633,4.0,6872424.0,-4.0,4.02,8.0,0.0,357518080165368.0,16.0,2.0,1570061233.0,1875.0,16.06,EC 208
