datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,name
2019-10-10 00:00:14.618,mijnomgeving,357518080171390,1570665614618,3.0,52.0319638,5.3036313,6.0,8524822.0,17.0,4.16,8.0,245.0,357518080171390.0,64.0,0.0,1570665620.0,413.0,12.98,EC 202
2019-10-10 00:01:13.586,mijnomgeving,357518080330582,1570665673586,3.0,52.3730144,4.9460463,5.0,117923.0,28.0,4.09,10.0,11.0,357518080330582.0,32.0,0.0,1570665674.0,5265.0,15.53,EC 219
2019-10-10 00:01:33.011,mijnomgeving,357518080170889,1570665693011,1.0,52.0146038,4.2955641,5.0,279911.0,10.0,4.189999999999999,7.0,0.0,357518080170889.0,32.0,0.0,1570665700.0,966.0,16.77,EC 236
2019-10-10 00:01:54.491,mijnomgeving,357518080167000,1570665714491,2.0,52.173904,5.0360581,8.0,7211.0,-22.0,4.13,8.0,200.0,357518080167000.0,32.0,10.0,1570665712.0,705.0,13.95,EC 228
2019-10-10 00:03:12.072,mijnomgeving,357518080169006,1570665792072,2.0,,,,18012.0,,4.16,8.0,,357518080169006.0,32.0,,1570665790.0,846.0,13.15,EC 213
2019-10-10 00:03:14.337,mijnomgeving,357518080166598,1570665794337,2.0,52.5174453,5.5093801,5.0,6798667.0,16.0,4.16,7.0,0.0,357518080166598.0,16.0,0.0,1570665808.0,685.0,13.33,EC 210
2019-10-10 00:03:59.235,mijnomgeving,357518080200454,1570665839235,31.0,52.3313367,5.0624562,5.0,10337470.0,3.0,4.11,7.0,19.0,357518080200454.0,16.0,0.0,1570665843.0,2257.0,13.68,EC Prototype 002
2019-10-10 00:04:02.597,mijnomgeving,357518080168982,1570665842597,4.0,52.2263466,5.174643,5.0,40513.0,27.0,4.21,7.0,5.0,357518080168982.0,32.0,0.0,1570665841.0,306.0,11.57,EC 233
2019-10-10 00:04:14.136,mijnomgeving,357518080166960,1570665854136,27.0,52.5365948,5.6974481,5.0,3637.0,-46.0,4.05,8.0,49.0,357518080166960.0,32.0,0.0,1570665758.0,10.0,10.95,EC 232
2019-10-10 00:05:36.342,mijnomgeving,357518080163249,1570665936342,4.0,,,,29713.0,,4.17,9.0,,357518080163249.0,32.0,,1570665934.0,781.0,12.8,EC 212
