datetime,app_id,dev_id,time,FixAge,TimeActive,batteryVoltage,boardTemperature,imei,lastResetCause,timestamp,waterEC,waterTemperature,Lat,Lon,SatInFix,altitude,course,speed,pH,name
2020-08-23 00:00:06.835,mijnomgeving,357518080495534,1598140806835,0.0,120628.0,4.2,16.0,357518080495534.0,32.0,1598140810.0,2330.0,18.8,52.5326679,5.5930371999999995,5.0,12.0,201.0,0.0,,EC 307
2020-08-23 00:00:43.770,mijnomgeving,357518080494982,1598140843770,38.0,252955.0,4.11,22.0,357518080494982.0,32.0,1598140855.0,680.0,21.53,55.7160022,13.2235292,4.0,169.0,42.0,2.0,,EC 326
2020-08-23 00:00:50.914,mijnomgeving,357518080168917,1598140850914,25.0,35992864.0,3.89,16.0,357518080168917.0,16.0,1598140841.0,1300.0,23.73,52.3402579,4.9256236,4.0,143.0,6.0,0.0,,EC 209
2020-08-23 00:00:57.140,mijnomgeving,357518080495120,1598140857140,0.0,12617.0,4.18,15.0,357518080495120.0,32.0,1598140854.0,1112.0,18.62,52.3343669,5.3116883999999995,4.0,-89.0,237.0,1.0,,EC 303
2020-08-23 00:01:18.210,mijnomgeving,357518080497423,1598140878210,12.0,2729.0,4.17,15.0,357518080497423.0,32.0,1598140867.0,2930.0,20.21,52.5230849,5.5901096,4.0,60.0,234.0,0.0,,EC 318
2020-08-23 00:01:18.331,mijnomgeving,357518080497639,1598140878331,0.0,72019.0,4.18,18.0,357518080497639.0,32.0,1598140878.0,1845.0,21.35,52.6592265,5.6607787,9.0,2.0,219.0,0.0,,EC 308
2020-08-23 00:01:24.288,mijnomgeving,357518080167000,1598140884288,21.0,175530.0,4.12,16.0,357518080167000.0,32.0,1598140890.0,750.0,23.29,52.1740772,5.0358538,4.0,-26.0,1.0,0.0,,EC 228
2020-08-23 00:01:31.557,mijnomgeving,357518080495161,1598140891557,7.0,222317.0,4.189999999999999,15.0,357518080495161.0,32.0,1598140900.0,618.0,19.5,52.499787,5.452214,4.0,-20.0,210.0,0.0,,EC 315
2020-08-23 00:01:31.572,mijnomgeving,357518080495112,1598140891572,1.0,2718.0,4.2,18.0,357518080495112.0,32.0,1598140888.0,1562.0,21.18,52.837405,5.7138701,5.0,-22.0,28.0,0.0,,EC 306
2020-08-23 00:01:56.795,mijnomgeving,357518080165368,1598140916795,11.0,34953327.0,4.14,18.0,357518080165368.0,16.0,1598140888.0,144.0,23.29,52.3397906,4.9109118,5.0,2.0,0.0,0.0,,EC 208
2020-08-23 00:02:08.305,mijnomgeving,357518080497662,1598140928305,26.0,36043.0,4.23,16.0,357518080497662.0,32.0,1598140927.0,453.0,21.26,59.7643093,17.5732712,6.0,0.0,0.0,0.0,,EC 328
2020-08-23 00:02:46.950,mijnomgeving,357518080330764,1598140966950,255.0,248530.0,3.93,22.0,357518080330764.0,32.0,1598140972.0,1879.0,21.18,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-23 00:02:47.263,mijnomgeving,357518080495526,1598140967263,17.0,1531865.0,4.189999999999999,14.0,357518080495526.0,32.0,1598140963.0,380.0,21.0,59.8488759,18.1186383,8.0,6.0,26.0,0.0,,EC 327
2020-08-23 00:02:50.000,mijnomgeving,357518080166580,1598140970000,6.0,49516.0,4.15,17.0,357518080166580.0,32.0,1598140970.0,796.0,22.32,52.3604923,4.815869,4.0,-17.0,53.0,0.0,,EC 224
2020-08-23 00:03:08.673,mijnomgeving,357518080497696,1598140988673,1.0,13517.0,4.18,15.0,357518080497696.0,32.0,1598140985.0,605.0,19.5,52.5172207,5.5095062,6.0,-2.0,205.0,0.0,,EC 319
