datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,pH,name
2020-07-10 00:00:39.947,mijnomgeving,357518080200454,1594339239947,4.0,52.3312697,5.0618823,4.0,34011959.0,41.0,4.05,14.0,0.0,357518080200454.0,16.0,0.0,1594339240.0,0.0,0.0,,EC Prototype 002
2020-07-10 00:00:40.074,mijnomgeving,357518080330582,1594339240074,29.0,52.3730153,4.9460041,4.0,32439.0,-6.0,4.04,17.0,0.0,357518080330582.0,32.0,0.0,1594339237.0,103.0,19.85,,EC 219
2020-07-10 00:01:08.687,mijnomgeving,357518080171390,1594339268687,25.0,52.0319401,5.3036292,7.0,32199382.0,0.0,4.17,15.0,0.0,357518080171390.0,64.0,0.0,1594339270.0,511.0,16.06,,EC 202
2020-07-10 00:01:14.933,mijnomgeving,357518080332257,1594339274933,3.0,51.8976456,4.423479,7.0,25213.0,-48.0,4.13,17.0,0.0,357518080332257.0,32.0,0.0,1594339272.0,372.0,19.68,,EC 240
2020-07-10 00:01:17.563,mijnomgeving,357518080497639,1594339277563,1.0,52.659165,5.6608274,5.0,26127.0,-12.0,4.189999999999999,16.0,242.0,357518080497639.0,32.0,0.0,1594339275.0,2978.0,18.27,,EC 308
2020-07-10 00:01:24.551,mijnomgeving,357518080495047,1594339284551,3.0,58.821116,5.7132228,5.0,69318.0,67.0,4.1,23.0,6.0,357518080495047.0,32.0,0.0,1594339286.0,2799.0,20.29,,EC 322
2020-07-10 00:01:41.619,mijnomgeving,357518080494875,1594339301619,64.0,52.6578487,5.614809,5.0,81982.0,-19.0,4.18,18.0,51.0,357518080494875.0,32.0,0.0,1594339301.0,2370.0,18.44,,EC 311
2020-07-10 00:01:44.187,mijnomgeving,357518080164395,1594339304187,2.0,51.8981754,4.4232277,7.0,69312.0,4.0,4.17,16.0,0.0,357518080164395.0,32.0,0.0,1594339297.0,3826.0,19.94,,EC 241
2020-07-10 00:02:09.634,mijnomgeving,357518080495146,1594339329634,25.0,52.3870599,5.312262,4.0,16242.0,12.0,4.189999999999999,16.0,46.0,357518080495146.0,32.0,0.0,1594339327.0,2165.0,18.62,,EC 317
2020-07-10 00:03:10.746,mijnomgeving,357518080495682,1594339390746,9.0,52.5489848,5.5888686,5.0,61226.0,122.0,4.18,16.0,239.0,357518080495682.0,32.0,0.0,1594339387.0,3011.0,17.56,,EC 316
2020-07-10 00:03:47.858,mijnomgeving,357518080168917,1594339427858,28.0,52.340687,4.9252193,5.0,32191259.0,9.0,4.18,14.0,18.0,357518080168917.0,16.0,0.0,1594339418.0,1544.0,19.06,,EC 209
2020-07-10 00:03:58.742,mijnomgeving,357518080494768,1594339438742,9.0,52.416393,5.2265655,4.0,42325.0,75.0,4.21,16.0,230.0,357518080494768.0,32.0,0.0,1594339437.0,2567.0,19.15,,EC 305
2020-07-10 00:04:02.747,mijnomgeving,357518080495021,1594339442747,26.0,53.1562972,7.0210782,6.0,11743.0,9.0,4.22,13.0,21.0,357518080495021.0,32.0,0.0,1594339440.0,343.0,17.12,,EC 325
2020-07-10 00:04:10.262,mijnomgeving,357518080494826,1594339450262,9.0,59.7697708,17.5671463,4.0,45936.0,50.0,4.05,20.0,23.0,357518080494826.0,32.0,1.0,1594339449.0,2.0,19.15,,EC 323
2020-07-10 00:04:18.795,mijnomgeving,357518080495195,1594339458795,1.0,52.3012996,5.3603422,6.0,12619.0,-10.0,4.22,16.0,219.0,357518080495195.0,32.0,0.0,1594339455.0,1540.0,18.18,,EC 301
2020-07-10 00:04:51.253,mijnomgeving,357518080165368,1594339491253,24.0,52.3398797,4.9106611000000004,4.0,31151738.0,-46.0,4.15,15.0,209.0,357518080165368.0,16.0,0.0,1594339481.0,2243.0,19.24,,EC 208
2020-07-10 00:05:03.847,mijnomgeving,357518080495153,1594339503847,26.0,52.5789696,5.756865,7.0,15343.0,3.0,4.22,16.0,233.0,357518080495153.0,32.0,0.0,1594339501.0,1993.0,17.91,,EC 313
2020-07-10 00:05:40.784,mijnomgeving,357518080332265,1594339540784,26.0,52.3923905,4.9374413,6.0,134138.0,0.0,4.14,16.0,19.0,357518080332265.0,32.0,0.0,1594339544.0,5166.0,18.53,,EC 221
2020-07-10 00:05:49.892,mijnomgeving,357518080495104,1594339549892,17.0,52.3373377,5.5373756,4.0,40534.0,-27.0,4.17,16.0,59.0,357518080495104.0,32.0,0.0,1594339538.0,555.0,16.68,,EC 312
2020-07-10 00:05:52.829,mijnomgeving,357518080203151,1594339552829,21.0,52.4208363,4.8600541,6.0,3237375.0,0.0,4.08,16.0,0.0,357518080203151.0,16.0,0.0,1594339541.0,0.0,0.0,,EC Prototype 001
2020-07-10 00:06:40.000,mijnomgeving,357518080166663,1594339600000,23.0,51.8982243,4.4232949999999995,8.0,54933.0,1.0,4.189999999999999,16.0,0.0,357518080166663.0,32.0,0.0,1594339599.0,21.0,19.68,,EC 243
2020-07-10 00:07:00.016,mijnomgeving,357518080165475,1594339620016,0.0,52.3721611,4.9250552,7.0,23695208.0,47.0,4.06,15.0,250.0,357518080165475.0,1.0,1.0,1594339594.0,163.0,16.59,,EC 201
2020-07-10 00:07:59.080,mijnomgeving,357518080497696,1594339679080,1.0,52.5173173,5.5093839,4.0,121518.0,-20.0,4.22,15.0,34.0,357518080497696.0,32.0,0.0,1594339682.0,874.0,17.91,,EC 319
2020-07-10 00:08:18.101,mijnomgeving,357518080494834,1594339698101,15.0,52.42588,5.4205406,6.0,236733.0,16.0,4.15,15.0,3.0,357518080494834.0,32.0,0.0,1594339709.0,1380.0,18.09,,EC 314
