datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,name
2019-10-08 00:00:42.602,mijnomgeving,357518080168982,1570492842602,1.0,52.2261718,5.1746051,6.0,85511.0,9.0,4.21,9.0,0.0,357518080168982.0,32.0,0.0,1570492843.0,334.0,12.54,EC 233
2019-10-08 00:00:44.568,mijnomgeving,357518080171390,1570492844568,21.0,52.0318902,5.3036133,5.0,8352040.0,8.0,4.17,10.0,215.0,357518080171390.0,64.0,0.0,1570492838.0,2228.0,12.36,EC 202
2019-10-08 00:01:07.062,mijnomgeving,357518080163173,1570492867062,2.0,52.5366995,5.6974507,4.0,22512.0,-5.0,4.14,9.0,28.0,357518080163173.0,32.0,0.0,1570492864.0,31.0,12.8,EC 231
2019-10-08 00:02:08.854,mijnomgeving,357518080170889,1570492928854,31.0,52.0145913,4.2955324,9.0,107140.0,-7.0,4.18,9.0,0.0,357518080170889.0,32.0,0.0,1570492929.0,1177.0,15.89,EC 236
2019-10-08 00:03:24.379,mijnomgeving,357518080166598,1570493004379,4.0,52.5172098,5.5093418,4.0,6625869.0,7.0,4.18,9.0,21.0,357518080166598.0,16.0,1.0,1570493010.0,745.0,12.98,EC 210
2019-10-08 00:04:14.614,mijnomgeving,357518080200454,1570493054614,34.0,52.3313,5.0624786,5.0,10164673.0,4.0,4.13,9.0,11.0,357518080200454.0,16.0,1.0,1570493046.0,2313.0,14.12,EC Prototype 002
2019-10-08 00:04:18.170,mijnomgeving,357518080163405,1570493058170,25.0,52.3729298,4.9157158,4.0,21635.0,-23.0,3.9,9.0,0.0,357518080163405.0,32.0,0.0,1570493056.0,6513.0,15.45,EC 226
2019-10-08 00:04:24.565,mijnomgeving,357518080167000,1570493064565,4.0,52.1740484,5.0356755,6.0,211515.0,43.0,4.13,10.0,0.0,357518080167000.0,32.0,0.0,1570493071.0,711.0,14.04,EC 228
2019-10-08 00:05:39.736,mijnomgeving,357518080163249,1570493139736,31.0,,,,183641.0,,4.17,12.0,,357518080163249.0,32.0,,1570493143.0,714.0,12.54,EC 212
2019-10-08 00:06:45.298,mijnomgeving,357518080169006,1570493205298,2.0,,,,240312.0,,4.16,11.0,,357518080169006.0,32.0,,1570493154.0,830.0,13.15,EC 213
2019-10-08 00:07:32.389,mijnomgeving,357518080165368,1570493252389,2.0,52.3398401,4.9109142,5.0,7304425.0,-6.0,4.04,10.0,0.0,357518080165368.0,16.0,0.0,1570493208.0,1758.0,13.86,EC 208
2019-10-08 00:09:02.645,mijnomgeving,357518080166960,1570493342645,18.0,52.5366217,5.6973419,6.0,37837.0,-19.0,4.03,10.0,31.0,357518080166960.0,32.0,0.0,1570493316.0,1.0,12.89,EC 232
2019-10-08 00:09:58.327,mijnomgeving,357518080163371,1570493398327,25.0,52.3989817,4.8724929,9.0,44144.0,8.0,4.2,11.0,18.0,357518080163371.0,32.0,0.0,1570493388.0,8768.0,15.89,EC 217
2019-10-08 00:10:05.532,mijnomgeving,357518080203151,1570493405532,4.0,52.4204662,4.8599775,5.0,8316068.0,0.0,4.17,11.0,11.0,357518080203151.0,16.0,0.0,1570493376.0,5222.0,14.21,EC Prototype 001
2019-10-08 00:10:39.955,mijnomgeving,357518080168917,1570493439955,1.0,52.3404731,4.9254071,6.0,8343943.0,-22.0,4.09,10.0,25.0,357518080168917.0,16.0,0.0,1570493168.0,1207.0,14.3,EC 209
2019-10-08 00:11:35.205,mijnomgeving,357518080330582,1570493495205,7.0,52.3727773,4.9459578,4.0,72926.0,42.0,4.1,12.0,7.0,357518080330582.0,32.0,0.0,1570493495.0,7756.0,16.24,EC 219
2019-10-08 00:11:50.279,mijnomgeving,357518080166754,1570493510279,20.0,52.353729799999996,4.9249099,5.0,7722043.0,8.0,4.15,11.0,207.0,357518080166754.0,16.0,0.0,1570493526.0,2029.0,13.42,EC 204
2019-10-08 00:12:36.524,mijnomgeving,357518080166481,1570493556524,1.0,52.2260986,5.1746581,5.0,44111.0,36.0,4.22,8.0,232.0,357518080166481.0,32.0,0.0,1570493556.0,386.0,12.45,EC 218
2019-10-08 00:12:50.926,mijnomgeving,357518080168966,1570493570926,12.0,52.5064151,4.6694683,6.0,145822.0,-17.0,4.21,17.0,59.0,357518080168966.0,32.0,0.0,1570493575.0,1.0,19.5,EC 237
2019-10-08 00:12:58.690,mijnomgeving,357518080167778,1570493578690,255.0,2.55e-05,2.55e-05,0.0,20831.0,0.0,3.65,22.0,0.0,357518080167778.0,32.0,0.0,1570493576.0,0.0,21.26,EC 222
2019-10-08 00:14:10.091,mijnomgeving,357518080166580,1570493650091,4.0,52.3601394,4.8154027,4.0,26113.0,75.0,4.15,11.0,235.0,357518080166580.0,32.0,0.0,1570493648.0,992.0,15.0,EC 224
2019-10-08 00:14:17.944,mijnomgeving,357518080201338,1570493657944,2.0,52.2263414,5.1748043,5.0,9982822.0,-29.0,4.21,11.0,16.0,357518080201338.0,64.0,1.0,1570493660.0,48.0,12.18,EC 211
2019-10-08 00:15:25.237,mijnomgeving,357518080171390,1570493725237,2.0,52.0318572,5.303637,4.0,8352921.0,24.0,4.17,10.0,0.0,357518080171390.0,64.0,0.0,1570493719.0,2232.0,12.36,EC 202
2019-10-08 00:15:42.442,mijnomgeving,357518080168982,1570493742442,1.0,52.2260352,5.1746125,6.0,86411.0,53.0,4.21,9.0,0.0,357518080168982.0,32.0,0.0,1570493744.0,330.0,12.54,EC 233
2019-10-08 00:16:10.738,mijnomgeving,357518080163173,1570493770738,2.0,52.5365551,5.6973776,5.0,23412.0,9.0,4.13,9.0,22.0,357518080163173.0,32.0,1.0,1570493764.0,35.0,12.8,EC 231
2019-10-08 00:16:38.589,mijnomgeving,357518080170889,1570493798589,1.0,52.0146489,4.2955129,7.0,108010.0,-6.0,4.189999999999999,9.0,20.0,357518080170889.0,32.0,0.0,1570493799.0,1110.0,16.77,EC 236
2019-10-08 00:18:39.664,mijnomgeving,357518080166598,1570493919664,20.0,52.5172901,5.5094104999999995,7.0,6626784.0,-6.0,4.17,9.0,254.0,357518080166598.0,16.0,0.0,1570493925.0,743.0,12.98,EC 210
2019-10-08 00:18:40.686,mijnomgeving,357518080200454,1570493920686,2.0,52.3312953,5.0624231,4.0,10165541.0,7.0,4.12,9.0,0.0,357518080200454.0,16.0,0.0,1570493914.0,2322.0,14.12,EC Prototype 002
2019-10-08 00:19:02.861,mijnomgeving,357518080163405,1570493942861,4.0,52.372953,4.9160967,4.0,22514.0,1.0,3.91,9.0,0.0,357518080163405.0,32.0,0.0,1570493935.0,6629.0,15.45,EC 226
2019-10-08 00:19:23.510,mijnomgeving,357518080167000,1570493963510,3.0,52.1739597,5.0357995,7.0,212414.0,24.0,4.13,10.0,0.0,357518080167000.0,32.0,0.0,1570493970.0,712.0,14.04,EC 228
2019-10-08 00:20:09.369,mijnomgeving,357518080163249,1570494009369,1.0,,,,184510.0,,4.17,12.0,,357518080163249.0,32.0,,1570494013.0,712.0,12.54,EC 212
2019-10-08 00:20:52.693,mijnomgeving,357518080168917,1570494052693,1.0,52.3407534,4.9256796,6.0,8344843.0,-4.0,4.09,10.0,0.0,357518080168917.0,16.0,0.0,1570494068.0,1187.0,14.21,EC 209
2019-10-08 00:20:55.160,mijnomgeving,357518080169006,1570494055160,1.0,,,,241211.0,,4.16,11.0,,357518080169006.0,32.0,,1570494053.0,826.0,13.15,EC 213
2019-10-08 00:21:55.748,mijnomgeving,357518080165368,1570494115748,2.0,52.3398513,4.9107804999999995,5.0,7305325.0,-16.0,4.04,10.0,0.0,357518080165368.0,16.0,0.0,1570494108.0,1757.0,13.86,EC 208
2019-10-08 00:23:24.904,mijnomgeving,357518080166960,1570494204904,7.0,52.536641,5.6973586,5.0,38717.0,-18.0,4.03,10.0,10.0,357518080166960.0,32.0,0.0,1570494196.0,2.0,12.89,EC 232
2019-10-08 00:24:25.751,mijnomgeving,357518080163371,1570494265751,1.0,52.39916,4.8725622,5.0,45020.0,-12.0,4.189999999999999,11.0,19.0,357518080163371.0,32.0,0.0,1570494264.0,8769.0,15.89,EC 217
2019-10-08 00:25:08.233,mijnomgeving,357518080166481,1570494308233,0.0,52.2262,5.1746368,7.0,50.0,12.0,4.22,8.0,245.0,357518080166481.0,32.0,0.0,1570494305.0,384.0,12.45,EC 218
2019-10-08 00:25:19.508,mijnomgeving,357518080203151,1570494319508,3.0,52.4208759,4.8600625,5.0,8316967.0,19.0,4.18,11.0,18.0,357518080203151.0,16.0,0.0,1570494275.0,4772.0,14.04,EC Prototype 001
2019-10-08 00:26:36.014,mijnomgeving,357518080166754,1570494396014,3.0,52.353752,4.924795,5.0,7722926.0,26.0,4.15,11.0,224.0,357518080166754.0,16.0,2.0,1570494409.0,2022.0,13.42,EC 204
2019-10-08 00:26:49.313,mijnomgeving,357518080330582,1570494409313,21.0,52.3730833,4.9460898,8.0,73840.0,2.0,4.09,12.0,9.0,357518080330582.0,32.0,0.0,1570494409.0,7704.0,16.15,EC 219
2019-10-08 00:27:55.036,mijnomgeving,357518080168966,1570494475036,15.0,52.506414,4.669569,5.0,146725.0,12.0,4.21,18.0,39.0,357518080168966.0,32.0,0.0,1570494478.0,0.0,19.5,EC 237
2019-10-08 00:27:56.991,mijnomgeving,357518080167778,1570494476991,255.0,2.55e-05,2.55e-05,0.0,21731.0,0.0,3.65,21.0,0.0,357518080167778.0,32.0,0.0,1570494476.0,0.0,21.26,EC 222
2019-10-08 00:29:18.589,mijnomgeving,357518080166580,1570494558589,12.0,52.360754299999996,4.815568,4.0,27021.0,-19.0,4.14,11.0,248.0,357518080166580.0,32.0,0.0,1570494556.0,991.0,15.0,EC 224
2019-10-08 00:29:18.766,mijnomgeving,357518080201338,1570494558766,3.0,52.2262275,5.1746442,6.0,9983723.0,-4.0,4.21,10.0,4.0,357518080201338.0,64.0,0.0,1570494561.0,49.0,12.27,EC 211
2019-10-08 00:30:27.062,mijnomgeving,357518080171390,1570494627062,3.0,52.0310966,5.3039682,5.0,8353822.0,214.0,4.17,11.0,6.0,357518080171390.0,64.0,0.0,1570494620.0,2066.0,12.36,EC 202
2019-10-08 00:31:01.357,mijnomgeving,357518080168982,1570494661357,2.0,52.2262184,5.1746652,7.0,87328.0,2.0,4.21,9.0,254.0,357518080168982.0,32.0,0.0,1570494661.0,327.0,12.54,EC 233
2019-10-08 00:31:08.091,mijnomgeving,357518080163173,1570494668091,2.0,52.5366972,5.6974222999999995,5.0,24312.0,5.0,4.13,9.0,7.0,357518080163173.0,32.0,0.0,1570494664.0,33.0,12.89,EC 231
2019-10-08 00:31:39.713,mijnomgeving,357518080170889,1570494699713,2.0,52.0144474,4.2953622,8.0,108911.0,-7.0,4.18,9.0,0.0,357518080170889.0,32.0,0.0,1570494700.0,1067.0,16.94,EC 236
2019-10-08 00:33:25.016,mijnomgeving,357518080166598,1570494805016,3.0,52.5172596,5.5094631,7.0,6627667.0,15.0,4.18,9.0,0.0,357518080166598.0,16.0,0.0,1570494808.0,742.0,12.89,EC 210
2019-10-08 00:33:41.977,mijnomgeving,357518080200454,1570494821977,3.0,52.3312646,5.0624261,5.0,10166442.0,-3.0,4.13,9.0,2.0,357518080200454.0,16.0,0.0,1570494815.0,2324.0,14.12,EC Prototype 002
2019-10-08 00:34:24.142,mijnomgeving,357518080163405,1570494864142,25.0,52.3729178,4.9161,6.0,23435.0,-18.0,3.91,10.0,211.0,357518080163405.0,32.0,0.0,1570494856.0,6753.0,15.53,EC 226
2019-10-08 00:34:38.654,mijnomgeving,357518080167000,1570494878654,18.0,52.1739589,5.0359613,6.0,213329.0,-6.0,4.13,10.0,0.0,357518080167000.0,32.0,0.0,1570494885.0,711.0,14.04,EC 228
2019-10-08 00:35:11.466,mijnomgeving,357518080163249,1570494911466,3.0,,,,185412.0,,4.17,11.0,,357518080163249.0,32.0,,1570494915.0,714.0,12.54,EC 212
2019-10-08 00:35:44.803,mijnomgeving,357518080169006,1570494944803,2.0,,,,242112.0,,4.16,11.0,,357518080169006.0,32.0,,1570494954.0,819.0,13.15,EC 213
2019-10-08 00:35:47.381,mijnomgeving,357518080168917,1570494947381,1.0,52.3407244,4.9256288,5.0,8345743.0,1.0,4.08,10.0,0.0,357518080168917.0,16.0,0.0,1570494968.0,1191.0,14.21,EC 209
2019-10-08 00:36:59.873,mijnomgeving,357518080165368,1570495019873,2.0,52.339808,4.9108764,6.0,7306225.0,6.0,4.04,10.0,0.0,357518080165368.0,16.0,0.0,1570495008.0,1755.0,13.86,EC 208
2019-10-08 00:38:38.344,mijnomgeving,357518080166960,1570495118344,22.0,52.5363538,5.6972936,5.0,39632.0,37.0,4.03,10.0,0.0,357518080166960.0,32.0,0.0,1570495111.0,2.0,12.98,EC 232
2019-10-08 00:39:27.710,mijnomgeving,357518080203151,1570495167710,6.0,52.4210287,4.8595849,5.0,8317870.0,63.0,4.18,11.0,0.0,357518080203151.0,16.0,0.0,1570495178.0,4684.0,13.95,EC Prototype 001
2019-10-08 00:39:29.626,mijnomgeving,357518080166481,1570495169626,2.0,52.2261884,5.1746228,6.0,912.0,10.0,4.22,8.0,6.0,357518080166481.0,32.0,0.0,1570495167.0,386.0,12.45,EC 218
2019-10-08 00:39:31.381,mijnomgeving,357518080163371,1570495171381,1.0,52.398953,4.8724973,6.0,45920.0,-3.0,4.189999999999999,10.0,0.0,357518080163371.0,32.0,0.0,1570495164.0,8803.0,15.8,EC 217
2019-10-08 00:41:31.123,mijnomgeving,357518080330582,1570495291123,3.0,52.3732378,4.946091,5.0,74722.0,3.0,4.09,12.0,25.0,357518080330582.0,32.0,2.0,1570495291.0,7733.0,16.15,EC 219
2019-10-08 00:41:37.136,mijnomgeving,357518080166754,1570495297136,4.0,52.3538315,4.9249528,5.0,7723827.0,16.0,4.15,11.0,236.0,357518080166754.0,16.0,0.0,1570495310.0,2024.0,13.42,EC 204
2019-10-08 00:42:52.924,mijnomgeving,357518080168966,1570495372924,4.0,52.5064742,4.669468,4.0,147623.0,-5.0,4.21,17.0,0.0,357518080168966.0,32.0,0.0,1570495376.0,1.0,19.5,EC 237
2019-10-08 00:42:56.822,mijnomgeving,357518080167778,1570495376822,255.0,2.55e-05,2.55e-05,0.0,22631.0,0.0,3.65,21.0,0.0,357518080167778.0,32.0,0.0,1570495376.0,0.0,21.26,EC 222
2019-10-08 00:44:18.416,mijnomgeving,357518080201338,1570495458416,2.0,52.2261474,5.1746262,4.0,9984622.0,18.0,4.21,11.0,0.0,357518080201338.0,64.0,0.0,1570495460.0,48.0,12.27,EC 211
2019-10-08 00:44:19.554,mijnomgeving,357518080166580,1570495459554,14.0,52.3606105,4.8155047,4.0,27923.0,-17.0,4.14,11.0,10.0,357518080166580.0,32.0,0.0,1570495458.0,990.0,15.0,EC 224
2019-10-08 00:45:27.567,mijnomgeving,357518080171390,1570495527567,4.0,52.031715,5.3038507,5.0,8354723.0,62.0,4.17,11.0,255.0,357518080171390.0,64.0,0.0,1570495521.0,2070.0,12.36,EC 202
2019-10-08 00:45:43.714,mijnomgeving,357518080168982,1570495543714,2.0,52.2261646,5.1746482,7.0,88212.0,4.0,4.21,9.0,1.0,357518080168982.0,32.0,0.0,1570495545.0,331.0,12.62,EC 233
2019-10-08 00:46:11.385,mijnomgeving,357518080163173,1570495571385,6.0,52.5366295,5.6974824,4.0,25216.0,3.0,4.13,9.0,9.0,357518080163173.0,32.0,2.0,1570495568.0,31.0,12.89,EC 231
2019-10-08 00:46:40.566,mijnomgeving,357518080170889,1570495600566,2.0,52.0145566,4.2955137,8.0,109811.0,-11.0,4.18,9.0,0.0,357518080170889.0,32.0,0.0,1570495600.0,971.0,16.15,EC 236
2019-10-08 00:48:21.978,mijnomgeving,357518080166598,1570495701978,2.0,52.5172083,5.5092429,7.0,6628566.0,9.0,4.18,9.0,0.0,357518080166598.0,16.0,0.0,1570495707.0,738.0,12.98,EC 210
2019-10-08 00:48:42.547,mijnomgeving,357518080200454,1570495722547,4.0,52.3312036,5.0623988,4.0,10167343.0,17.0,4.12,10.0,24.0,357518080200454.0,16.0,0.0,1570495716.0,2323.0,14.12,EC Prototype 002
2019-10-08 00:49:06.425,mijnomgeving,357518080163405,1570495746425,4.0,52.3727353,4.9164936,6.0,24314.0,-17.0,3.9,10.0,0.0,357518080163405.0,32.0,0.0,1570495735.0,6689.0,15.45,EC 226
2019-10-08 00:49:22.556,mijnomgeving,357518080167000,1570495762556,2.0,52.1739859,5.0358976,6.0,214213.0,-2.0,4.13,10.0,48.0,357518080167000.0,32.0,0.0,1570495769.0,712.0,14.04,EC 228
2019-10-08 00:50:17.486,mijnomgeving,357518080163249,1570495817486,1.0,,,,186311.0,,4.17,11.0,,357518080163249.0,32.0,,1570495813.0,710.0,12.54,EC 212
