datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,pH,name
2020-03-15 00:00:23.011,mijnomgeving,357518080495021,1584230423011,29.0,53.1563662,7.0212263,4.0,9055.0,-53.0,3.89,14.0,255.0,357518080495021.0,32.0,1.0,1584230420.0,1.0,15.36,,EC 325
2020-03-15 00:00:44.483,mijnomgeving,357518080165475,1584230444483,1.0,52.3721441,4.9251714,6.0,13585548.0,-5.0,4.17,6.0,0.0,357518080165475.0,1.0,0.0,1584230454.0,1432.0,9.98,,EC 201
2020-03-15 00:01:08.405,mijnomgeving,357518080166663,1584230468405,4.0,51.8982492,4.4232053,5.0,80115.0,-1.0,4.17,7.0,0.0,357518080166663.0,32.0,0.0,1584230248.0,582.0,10.42,,EC 243
2020-03-15 00:01:46.179,mijnomgeving,357518080497423,1584230506179,1.0,52.5230363,5.5901925,7.0,21619.0,-11.0,4.17,6.0,246.0,357518080497423.0,32.0,0.0,1584230503.0,2034.0,10.33,,EC 318
2020-03-15 00:02:01.402,mijnomgeving,357518080163249,1584230521402,4.0,,,,69314.0,,4.17,6.0,,357518080163249.0,32.0,,1584230515.0,486.0,10.24,,EC 212
2020-03-15 00:02:36.163,mijnomgeving,357518080163405,1584230556163,9.0,52.3722942,4.9166288,4.0,168318.0,134.0,4.14,5.0,228.0,357518080163405.0,32.0,0.0,1584230560.0,1594.0,10.33,,EC 226
2020-03-15 00:02:38.504,mijnomgeving,357518080169006,1584230558504,20.0,,,,122429.0,,3.62,6.0,,357518080169006.0,32.0,,1584230561.0,864.0,10.51,,EC 213
2020-03-15 00:02:48.217,mijnomgeving,357518080166887,1584230568217,10.0,52.2509379,5.0508087,4.0,12320158.0,15.0,3.67,6.0,241.0,357518080166887.0,4.0,0.0,1584230583.0,767.0,10.51,,EC 200
2020-03-15 00:03:04.864,mijnomgeving,357518080170889,1584230584864,5.0,52.0144055,4.296058,5.0,224114.0,-16.0,4.18,5.0,0.0,357518080170889.0,32.0,0.0,1584230589.0,1521.0,12.54,,EC 236
2020-03-15 00:03:08.961,mijnomgeving,357518080495161,1584230588961,34.0,52.4996285,5.4528024,5.0,6840956.0,-29.0,4.2,7.0,227.0,357518080495161.0,32.0,0.0,1584230587.0,881.0,10.07,,EC 315
2020-03-15 00:03:28.979,mijnomgeving,357518080494776,1584230608979,1.0,52.2262562,5.1746617,6.0,28818.0,11.0,4.17,6.0,13.0,357518080494776.0,32.0,0.0,1584230603.0,144.0,10.24,,EC 330
2020-03-15 00:03:48.958,mijnomgeving,357518080495112,1584230628958,1.0,52.8374057,5.7139495,5.0,145817.0,-18.0,4.21,6.0,8.0,357518080495112.0,32.0,0.0,1584230632.0,1840.0,10.86,,EC 306
2020-03-15 00:04:04.959,mijnomgeving,357518080495526,1584230644959,0.0,52.2261447,5.1746935,9.0,90018.0,10.0,4.15,6.0,2.0,357518080495526.0,32.0,0.0,1584230645.0,138.0,9.98,,EC 327
2020-03-15 00:04:50.028,mijnomgeving,357518080494875,1584230690028,22.0,52.6576934,5.614566,5.0,90040.0,9.0,4.22,8.0,50.0,357518080494875.0,32.0,1.0,1584230690.0,1822.0,10.6,,EC 311
2020-03-15 00:05:03.015,mijnomgeving,357518080497662,1584230703015,1.0,52.2261417,5.1746122,5.0,56718.0,15.0,4.21,8.0,18.0,357518080497662.0,32.0,0.0,1584230701.0,141.0,10.33,,EC 328
2020-03-15 00:05:19.048,mijnomgeving,357518080495047,1584230719048,10.0,52.2262333,5.1750131,5.0,11727.0,-19.0,4.18,7.0,0.0,357518080495047.0,32.0,0.0,1584230715.0,137.0,10.24,,EC 322
2020-03-15 00:05:37.106,mijnomgeving,357518080497696,1584230737106,0.0,52.5173021,5.5093541,8.0,21617.0,-10.0,4.17,6.0,250.0,357518080497696.0,32.0,0.0,1584230734.0,1010.0,10.07,,EC 319
2020-03-15 00:05:45.129,mijnomgeving,357518080494826,1584230745129,1.0,52.2261072,5.1747555,5.0,24319.0,63.0,4.18,8.0,215.0,357518080494826.0,32.0,1.0,1584230742.0,130.0,9.89,,EC 323
2020-03-15 00:06:10.151,mijnomgeving,357518080494982,1584230770151,19.0,52.2259905,5.1740736,10.0,42336.0,74.0,4.18,7.0,29.0,357518080494982.0,32.0,0.0,1584230769.0,135.0,10.07,,EC 326
2020-03-15 00:06:50.157,mijnomgeving,357518080163173,1584230810157,2.0,52.7218261,6.8192469,5.0,23412.0,14.0,4.05,5.0,0.0,357518080163173.0,32.0,0.0,1584230807.0,417.0,9.98,,EC 231
2020-03-15 00:06:50.227,mijnomgeving,357518080495153,1584230810227,1.0,52.5790004,5.7567876,5.0,77418.0,-7.0,4.189999999999999,6.0,238.0,357518080495153.0,32.0,0.0,1584230809.0,2404.0,10.33,,EC 313
2020-03-15 00:07:55.317,mijnomgeving,357518080171390,1584230875317,31.0,52.0319593,5.3036225,5.0,22090569.0,-4.0,4.18,6.0,241.0,357518080171390.0,64.0,0.0,1584230873.0,836.0,10.77,,EC 202
2020-03-15 00:08:09.967,mijnomgeving,357518080166960,1584230889967,24.0,52.7136202,6.8783832,8.0,109834.0,43.0,4.09,7.0,36.0,357518080166960.0,32.0,0.0,1584230891.0,425.0,10.24,,EC 232
2020-03-15 00:09:18.651,mijnomgeving,357518080495070,1584230958651,6.0,52.0121713,5.1165495,4.0,100823.0,-9.0,4.02,10.0,212.0,357518080495070.0,32.0,2.0,1584230956.0,2.0,11.48,,EC 320
2020-03-15 00:09:18.666,mijnomgeving,357518080495070,1584230958666,6.0,,,,100823.0,,4.02,10.0,,357518080495070.0,32.0,,1584230956.0,2.0,11.48,,EC 320
2020-03-15 00:09:18.674,mijnomgeving,357518080495070,1584230958674,6.0,52.0121713,5.1165495,4.0,100823.0,-9.0,4.02,10.0,212.0,357518080495070.0,32.0,2.0,1584230956.0,2.0,11.48,,EC 320
2020-03-15 00:09:27.565,mijnomgeving,357518080495682,1584230967565,0.0,52.5494922,5.5882369,12.0,43.0,-13.0,4.189999999999999,8.0,203.0,357518080495682.0,32.0,0.0,1584230956.0,1823.0,10.42,,EC 316
2020-03-15 00:09:28.872,mijnomgeving,357518080200454,1584230968872,31.0,52.3312755,5.0623664,6.0,23903194.0,1.0,4.0,5.0,221.0,357518080200454.0,16.0,0.0,1584230969.0,1658.0,10.07,,EC Prototype 002
2020-03-15 00:09:36.560,mijnomgeving,357518080495120,1584230976560,0.0,52.3337437,5.3125653,5.0,46818.0,-35.0,4.18,6.0,58.0,357518080495120.0,32.0,0.0,1584230972.0,1471.0,10.24,,EC 303
2020-03-15 00:10:09.154,mijnomgeving,357518080167000,1584231009154,33.0,52.1740182,5.0360278,5.0,36943.0,2.0,4.13,5.0,0.0,357518080167000.0,32.0,0.0,1584231008.0,617.0,10.16,,EC 228
2020-03-15 00:10:09.633,mijnomgeving,357518080495534,1584231009633,23.0,52.5326956,5.5930576,5.0,96341.0,-4.0,4.22,7.0,42.0,357518080495534.0,32.0,0.0,1584231007.0,2072.0,10.24,,EC 307
2020-03-15 00:10:25.680,mijnomgeving,357518080494768,1584231025680,13.0,52.4165931,5.226873,4.0,21631.0,71.0,4.189999999999999,8.0,2.0,357518080494768.0,32.0,0.0,1584231013.0,1405.0,10.24,,EC 305
2020-03-15 00:10:33.658,mijnomgeving,357518080494859,1584231033658,0.0,52.5410833,5.5885145,4.0,45918.0,-49.0,4.16,6.0,209.0,357518080494859.0,32.0,0.0,1584231032.0,2016.0,10.07,,EC 302
2020-03-15 00:10:58.711,mijnomgeving,357518080495203,1584231058711,1.0,52.2261205,5.1747717,6.0,96318.0,32.0,4.17,6.0,7.0,357518080495203.0,32.0,0.0,1584231058.0,134.0,10.33,,EC 324
2020-03-15 00:11:01.024,mijnomgeving,357518080332257,1584231061024,3.0,51.8981942,4.4231352,4.0,65713.0,-8.0,4.09,6.0,47.0,357518080332257.0,32.0,0.0,1584231055.0,441.0,10.42,,EC 240
2020-03-15 00:11:01.700,mijnomgeving,357518080495104,1584231061700,1.0,52.3376366,5.5379369,5.0,60318.0,76.0,4.13,8.0,234.0,357518080495104.0,32.0,0.0,1584231060.0,749.0,10.95,,EC 312
2020-03-15 00:11:07.028,mijnomgeving,357518080330764,1584231067028,31.0,51.8210681,4.6112809,5.0,133240.0,19.0,3.99,7.0,231.0,357518080330764.0,32.0,0.0,1584231069.0,343.0,9.8,,EC 244
2020-03-15 00:11:39.486,mijnomgeving,357518080166580,1584231099486,34.0,52.360323,4.8156598,6.0,153044.0,-15.0,4.07,7.0,42.0,357518080166580.0,32.0,0.0,1584231102.0,661.0,9.72,,EC 224
2020-03-15 00:11:45.573,mijnomgeving,357518080203151,1584231105573,35.0,52.4208891,4.8599901,7.0,22054571.0,-2.0,4.22,7.0,209.0,357518080203151.0,16.0,0.0,1584231098.0,110.0,10.16,,EC Prototype 001
2020-03-15 00:11:59.872,mijnomgeving,357518080494834,1584231119872,0.0,52.4257611,5.4208053,8.0,5418.0,-15.0,4.11,6.0,43.0,357518080494834.0,32.0,0.0,1584231064.0,1311.0,10.42,,EC 314
2020-03-15 00:12:05.860,mijnomgeving,357518080495088,1584231125860,255.0,2.55e-05,2.55e-05,0.0,23422.0,0.0,4.24,21.0,0.0,357518080495088.0,32.0,0.0,1584231122.0,584.0,24.35,22.327,EC 321
2020-03-15 00:12:19.860,mijnomgeving,357518080168917,1584231139860,31.0,52.3406633,4.9255737,8.0,22082496.0,-7.0,4.02,6.0,45.0,357518080168917.0,16.0,0.0,1584231123.0,0.0,10.16,,EC 209
2020-03-15 00:12:48.274,mijnomgeving,357518080166663,1584231168274,24.0,51.8982605,4.4234782,6.0,81034.0,0.0,4.16,7.0,0.0,357518080166663.0,32.0,0.0,1584231167.0,583.0,10.42,,EC 243
2020-03-15 00:13:13.193,mijnomgeving,357518080164395,1584231193193,17.0,51.8982799,4.4234507,6.0,16227.0,10.0,4.04,6.0,0.0,357518080164395.0,32.0,0.0,1584231165.0,611.0,10.69,,EC 241
2020-03-15 00:13:42.100,mijnomgeving,357518080495187,1584231222100,0.0,52.6352609,5.8234159,12.0,51.0,7.0,4.23,8.0,15.0,357518080495187.0,32.0,0.0,1584231184.0,599.0,9.8,,EC 304
2020-03-15 00:13:58.046,mijnomgeving,357518080328131,1584231238046,4.0,52.38672,4.918924,5.0,914.0,56.0,3.89,6.0,0.0,357518080328131.0,32.0,0.0,1584231235.0,46.0,10.95,,EC 230
2020-03-15 00:14:00.245,mijnomgeving,357518080165368,1584231240245,25.0,52.3399182,4.9106593,4.0,21042041.0,-22.0,3.84,6.0,202.0,357518080165368.0,16.0,0.0,1584230252.0,1402.0,10.95,,EC 208
