datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,pH,name
2020-04-27 00:00:14.983,mijnomgeving,357518080494768,1587945614983,1.0,52.4169026,5.2264677,6.0,39618.0,-2.0,4.2,7.0,236.0,357518080494768.0,32.0,0.0,1587945571.0,2577.0,15.53,,EC 305
2020-04-27 00:00:27.888,mijnomgeving,357518080167000,1587945627888,13.0,52.1739872,5.0359925,4.0,145823.0,-6.0,4.13,6.0,0.0,357518080167000.0,32.0,0.0,1587945632.0,610.0,15.8,,EC 228
2020-04-27 00:00:34.761,mijnomgeving,357518080166663,1587945634761,32.0,51.8982093,4.4232989,9.0,77442.0,-1.0,4.2,7.0,236.0,357518080166663.0,32.0,0.0,1587945634.0,13.0,15.18,,EC 243
2020-04-27 00:00:36.657,mijnomgeving,357518080166754,1587945636657,3.0,52.353362,4.925257,5.0,25174855.0,46.0,4.17,6.0,0.0,357518080166754.0,16.0,0.0,1587945636.0,1881.0,15.89,,EC 204
2020-04-27 00:01:05.102,mijnomgeving,357518080166887,1587945665102,38.0,52.2510678,5.0498514,5.0,16035393.0,23.0,4.189999999999999,4.0,212.0,357518080166887.0,4.0,0.0,1587945661.0,921.0,17.3,,EC 200
2020-04-27 00:01:14.750,mijnomgeving,357518080495682,1587945674750,1.0,52.549489,5.5882395,6.0,90027.0,-17.0,4.189999999999999,3.0,252.0,357518080495682.0,32.0,0.0,1587945627.0,4136.0,15.62,,EC 316
2020-04-27 00:01:16.045,mijnomgeving,357518080494909,1587945676045,255.0,2.55e-05,2.55e-05,0.0,197248.0,0.0,4.04,22.0,0.0,357518080494909.0,32.0,0.0,1587945664.0,0.0,20.65,,EC 329
2020-04-27 00:01:16.120,mijnomgeving,357518080495146,1587945676120,0.0,52.3876099,5.3120127,5.0,2718.0,-42.0,4.18,4.0,235.0,357518080495146.0,32.0,0.0,1587945644.0,2839.0,16.77,,EC 317
2020-04-27 00:01:16.167,mijnomgeving,357518080495120,1587945676167,1.0,52.3337914,5.3126263,9.0,24318.0,-7.0,4.18,0.0,255.0,357518080495120.0,32.0,0.0,1587945662.0,1567.0,15.18,,EC 303
2020-04-27 00:01:16.183,mijnomgeving,357518080495161,1587945676183,12.0,52.4999294,5.4526646,4.0,10556141.0,-57.0,4.189999999999999,6.0,255.0,357518080495161.0,32.0,0.0,1587945590.0,1222.0,15.62,,EC 315
2020-04-27 00:01:18.866,mijnomgeving,357518080164395,1587945678866,27.0,51.8982174,4.4232735,11.0,168338.0,-22.0,4.189999999999999,7.0,232.0,357518080164395.0,32.0,0.0,1587945682.0,7259.0,15.45,,EC 241
2020-04-27 00:01:58.509,mijnomgeving,357518080163405,1587945718509,0.0,52.3728773,4.915973,5.0,42.0,-41.0,4.21,8.0,205.0,357518080163405.0,32.0,0.0,1587945715.0,6578.0,14.48,,EC 226
2020-04-27 00:02:13.207,mijnomgeving,357518080494982,1587945733207,29.0,52.2261202,5.174432,5.0,18955.0,4.0,4.05,21.0,197.0,357518080494982.0,32.0,1.0,1587945730.0,0.0,20.47,,EC 326
2020-04-27 00:02:42.292,mijnomgeving,357518080495047,1587945762292,5.0,52.2257727,5.1743011,4.0,39631.0,27.0,4.05,21.0,8.0,357518080495047.0,32.0,0.0,1587945760.0,0.0,20.65,,EC 322
2020-04-27 00:02:45.261,mijnomgeving,357518080495526,1587945765261,19.0,52.2261784,5.1743746,5.0,131437.0,11.0,4.03,21.0,200.0,357518080495526.0,32.0,3.0,1587945769.0,1.0,20.47,,EC 327
2020-04-27 00:03:01.865,mijnomgeving,357518080163249,1587945781865,4.0,,,,62114.0,,4.17,3.0,,357518080163249.0,32.0,,1587945782.0,1087.0,15.53,,EC 212
2020-04-27 00:03:33.295,mijnomgeving,357518080497423,1587945813295,1.0,52.5230304,5.5901845,6.0,53118.0,-10.0,4.17,2.0,209.0,357518080497423.0,32.0,0.0,1587945810.0,3444.0,16.15,,EC 318
2020-04-27 00:03:41.286,mijnomgeving,357518080495104,1587945821286,25.0,52.3373911,5.5374866,6.0,31541.0,-5.0,4.2,6.0,17.0,357518080495104.0,32.0,0.0,1587945813.0,850.0,15.36,,EC 312
2020-04-27 00:04:00.148,mijnomgeving,357518080494826,1587945840148,16.0,52.2254661,5.1739284,5.0,5434.0,135.0,4.06,22.0,21.0,357518080494826.0,32.0,3.0,1587945834.0,1.0,20.29,,EC 323
